cond;key;time;id;date
g3_a;'left';1114,503979682920;4;2019-02-12 13:45:21
g3_a;'left';1249,589443206790;4;2019-02-12 13:45:21
g3_a;'left';1881,221175193790;4;2019-02-12 13:45:21
g3_a;'left';1131,343960762020;4;2019-02-12 13:45:21
g3_a;'left';1081,061244010930;4;2019-02-12 13:45:21
g3_a;'left';1142,474532127380;4;2019-02-12 13:45:21
g3_a;'left';1430,201768875120;4;2019-02-12 13:45:21
g3_a;'left';1514,607191085810;4;2019-02-12 13:45:21
g6_p;'right';1564,475178718570;4;2019-02-12 13:45:21
g6_p;'right';1231,607198715210;4;2019-02-12 13:45:21
g6_p;'right';1315,917372703550;4;2019-02-12 13:45:21
g6_p;'right';1031,434774398800;4;2019-02-12 13:45:21
g6_p;'right';1315,036416053770;4;2019-02-12 13:45:21
g6_p;'right';764,996290206909;4;2019-02-12 13:45:21
g6_p;'left';1414,230704307560;4;2019-02-12 13:45:21
g6_p;'right';881,015479564667;4;2019-02-12 13:45:21
g6_p;'right';964,456379413605;4;2019-02-12 13:45:21
g6_p;'right';697,642683982849;4;2019-02-12 13:45:21
g6_p;'right';714,951097965240;4;2019-02-12 13:45:21
g6_p;'right';714,232861995697;4;2019-02-12 13:45:21
g6_p;'right';748,181879520416;4;2019-02-12 13:45:21
g6_p;'right';1047,935485839840;4;2019-02-12 13:45:21
g6_p;'right';764,785766601562;4;2019-02-12 13:45:21
g6_p;'right';881,454348564148;4;2019-02-12 13:45:21
g6_p;'right';631,216645240784;4;2019-02-12 13:45:21
g6_p;'right';681,147992610931;4;2019-02-12 13:45:21
g6_p;'right';981,131374835968;4;2019-02-12 13:45:21
g6_p;'right';1019,244670867920;4;2019-02-12 13:45:21
g6_p;'right';1431,606054306030;4;2019-02-12 13:45:21
g6_p;'right';715,274512767792;4;2019-02-12 13:45:21
g6_p;'right';1281,782388687130;4;2019-02-12 13:45:21
g6_p;'right';631,780385971069;4;2019-02-12 13:45:21
g6_p;'right';1014,692664146420;4;2019-02-12 13:45:21
g6_p;'right';1020,330905914310;4;2019-02-12 13:45:21
g6_p;'right';1231,631636619570;4;2019-02-12 13:45:21
g6_p;'right';687,629103660583;4;2019-02-12 13:45:21
g6_p;'right';764,373302459717;4;2019-02-12 13:45:21
g6_p;'right';1120,576262474060;4;2019-02-12 13:45:21
g6_a;'left';1381,031274795530;4;2019-02-12 13:45:21
g6_a;'left';2464,633941650390;4;2019-02-12 13:45:21
g6_a;'left';1631,324410438540;4;2019-02-12 13:45:21
g6_a;'left';1603,914856910710;4;2019-02-12 13:45:21
g6_a;'left';2480,914592742920;4;2019-02-12 13:45:21
g6_a;'left';1748,276591300960;4;2019-02-12 13:45:21
g6_a;'left';1336,994409561160;4;2019-02-12 13:45:21
g6_a;'left';1598,275423049930;4;2019-02-12 13:45:21
g6_a;'left';2110,173225402830;4;2019-02-12 13:45:21
g6_a;'left';1081,161618232730;4;2019-02-12 13:45:21
g9_p;'right';1180,930852890020;4;2019-02-12 13:45:21
g9_p;'right';929,772675037384;4;2019-02-12 13:45:21
g9_p;'right';763,044118881226;4;2019-02-12 13:45:21
g9_p;'right';1478,306651115420;4;2019-02-12 13:45:21
g9_p;'right';897,825300693512;4;2019-02-12 13:45:21
g9_p;'left';1045,753479003910;4;2019-02-12 13:45:21
g9_p;'right';1746,559143066410;4;2019-02-12 13:45:21
g9_p;'right';1263,590097427370;4;2019-02-12 13:45:21
g9_p;'right';1264,539837837220;4;2019-02-12 13:45:21
g9_p;'right';997,905611991882;4;2019-02-12 13:45:21
g9_p;'right';2061,959028244020;4;2019-02-12 13:45:21
g9_p;'right';564,233362674713;4;2019-02-12 13:45:21
g9_p;'right';814,545929431915;4;2019-02-12 13:45:21
g9_p;'right';631,438791751862;4;2019-02-12 13:45:21
g9_p;'left';1730,323672294620;4;2019-02-12 13:45:21
g9_p;'right';997,916162014008;4;2019-02-12 13:45:21
g9_p;'left';2781,562089920040;4;2019-02-12 13:45:21
g9_p;'right';1362,301468849180;4;2019-02-12 13:45:21
g9_p;'left';1747,887253761290;4;2019-02-12 13:45:21
g9_p;'right';912,300646305084;4;2019-02-12 13:45:21
g9_p;'right';848,509728908539;4;2019-02-12 13:45:21
g9_p;'right';681,181311607361;4;2019-02-12 13:45:21
g9_p;'right';2214,426517486570;4;2019-02-12 13:45:21
g9_p;'right';1062,497615814210;4;2019-02-12 13:45:21
g9_p;'right';964,572727680206;4;2019-02-12 13:45:21
g9_p;'right';1213,888287544250;4;2019-02-12 13:45:21
g9_p;'right';1380,196690559390;4;2019-02-12 13:45:21
g9_p;'right';1062,429070472720;4;2019-02-12 13:45:21
g9_p;'right';1128,819823265080;4;2019-02-12 13:45:21
g9_p;'right';981,394231319427;4;2019-02-12 13:45:21
g9_a;'left';1930,508494377140;4;2019-02-12 13:45:21
g9_a;'left';1379,304647445680;4;2019-02-12 13:45:21
g9_a;'left';2829,091787338260;4;2019-02-12 13:45:21
g9_a;'left';1769,298195838930;4;2019-02-12 13:45:21
g9_a;'left';1380,408048629760;4;2019-02-12 13:45:21
g9_a;'left';1313,267230987550;4;2019-02-12 13:45:21
g9_a;'left';2212,116956710810;4;2019-02-12 13:45:21
g9_a;'left';2097,937107086180;4;2019-02-12 13:45:21
g9_a;'left';1847,887396812440;4;2019-02-12 13:45:21
g9_a;'left';2945,942163467410;4;2019-02-12 13:45:21
gs3_p;'right';1082,968235015870;4;2019-02-12 13:45:21
gs3_p;'right';1248,382806777950;4;2019-02-12 13:45:21
gs3_p;'right';899,227619171143;4;2019-02-12 13:45:21
gs3_p;'right';1013,736963272090;4;2019-02-12 13:45:21
gs3_p;'right';945,831537246704;4;2019-02-12 13:45:21
gs3_p;'right';733,203649520874;4;2019-02-12 13:45:21
gs3_p;'right';1030,345678329470;4;2019-02-12 13:45:21
gs3_p;'right';681,033074855804;4;2019-02-12 13:45:21
gs3_p;'right';732,829034328461;4;2019-02-12 13:45:21
gs3_p;'right';447,890490293503;4;2019-02-12 13:45:21
gs3_p;'right';831,178545951843;4;2019-02-12 13:45:21
gs3_p;'right';837,205052375793;4;2019-02-12 13:45:21
gs3_p;'right';699,289321899414;4;2019-02-12 13:45:21
gs3_p;'right';1132,758140563970;4;2019-02-12 13:45:21
gs3_p;'right';864,743232727051;4;2019-02-12 13:45:21
gs3_p;'right';813,930392265320;4;2019-02-12 13:45:21
gs3_p;'right';766,189217567444;4;2019-02-12 13:45:21
gs3_p;'right';631,430268287659;4;2019-02-12 13:45:21
gs3_p;'left';1082,876920700070;4;2019-02-12 13:45:21
gs3_p;'right';832,673013210297;4;2019-02-12 13:45:21
gs3_p;'right';915,788769721985;4;2019-02-12 13:45:21
gs3_p;'right';616,436600685120;4;2019-02-12 13:45:21
gs3_p;'right';1064,462184906010;4;2019-02-12 13:45:21
gs3_p;'right';632,891178131104;4;2019-02-12 13:45:21
gs3_p;'right';831,293165683746;4;2019-02-12 13:45:21
gs3_p;'right';882,772207260132;4;2019-02-12 13:45:21
gs3_p;'right';814,410805702209;4;2019-02-12 13:45:21
gs3_p;'right';667,950391769409;4;2019-02-12 13:45:21
gs3_p;'right';570,519626140594;4;2019-02-12 13:45:21
gs3_p;'right';882,656693458557;4;2019-02-12 13:45:21
gs3_a;'left';1331,922173500060;4;2019-02-12 13:45:21
gs3_a;'left';798,368155956268;4;2019-02-12 13:45:21
gs3_a;'left';1032,818675041200;4;2019-02-12 13:45:21
gs3_a;'left';1064,861536026000;4;2019-02-12 13:45:21
gs3_a;'left';847,664356231689;4;2019-02-12 13:45:21
gs3_a;'left';996,843814849854;4;2019-02-12 13:45:21
gs3_a;'left';899,259150028229;4;2019-02-12 13:45:21
gs3_a;'left';949,473857879639;4;2019-02-12 13:45:21
gs3_a;'left';781,537294387817;4;2019-02-12 13:45:21
gs3_a;'left';1181,909084320070;4;2019-02-12 13:45:21
gs6_p;'right';1398,215651512150;4;2019-02-12 13:45:21
gs6_p;'right';1248,023629188540;4;2019-02-12 13:45:21
gs6_p;'right';1330,954551696780;4;2019-02-12 13:45:21
gs6_p;'right';1359,043717384340;4;2019-02-12 13:45:21
gs6_p;'right';1381,149053573610;4;2019-02-12 13:45:21
gs6_p;'right';931,247770786285;4;2019-02-12 13:45:21
gs6_p;'right';1148,165464401240;4;2019-02-12 13:45:21
gs6_p;'right';830,729663372040;4;2019-02-12 13:45:21
gs6_p;'right';680,449128150940;4;2019-02-12 13:45:21
gs6_p;'right';864,217042922974;4;2019-02-12 13:45:21
gs6_p;'right';731,193721294403;4;2019-02-12 13:45:21
gs6_p;'right';1197,941780090330;4;2019-02-12 13:45:21
gs6_p;'right';1470,501542091370;4;2019-02-12 13:45:21
gs6_p;'right';697,964668273926;4;2019-02-12 13:45:21
gs6_p;'right';781,170070171356;4;2019-02-12 13:45:21
gs6_p;'right';614,571213722229;4;2019-02-12 13:45:21
gs6_p;'right';531,115233898163;4;2019-02-12 13:45:21
gs6_p;'left';1314,123988151550;4;2019-02-12 13:45:21
gs6_p;'right';1680,494308471680;4;2019-02-12 13:45:21
gs6_p;'right';1274,334192276000;4;2019-02-12 13:45:21
gs6_p;'right';1731,205701828000;4;2019-02-12 13:45:21
gs6_p;'right';746,467530727386;4;2019-02-12 13:45:21
gs6_p;'right';1481,500148773190;4;2019-02-12 13:45:21
gs6_p;'right';964,195847511292;4;2019-02-12 13:45:21
gs6_p;'right';1730,548024177550;4;2019-02-12 13:45:21
gs6_p;'right';647,722959518433;4;2019-02-12 13:45:21
gs6_p;'right';1048,201680183410;4;2019-02-12 13:45:21
gs6_p;'right';724,391281604767;4;2019-02-12 13:45:21
gs6_p;'right';497,609943151474;4;2019-02-12 13:45:21
gs6_p;'right';1164,700746536260;4;2019-02-12 13:45:21
gs6_a;'left';1614,308953285220;4;2019-02-12 13:45:21
gs6_a;'left';1297,765254974370;4;2019-02-12 13:45:21
gs6_a;'left';1297,926783561710;4;2019-02-12 13:45:21
gs6_a;'left';1314,452171325680;4;2019-02-12 13:45:21
gs6_a;'left';2414,381265640260;4;2019-02-12 13:45:21
gs6_a;'left';2213,420629501340;4;2019-02-12 13:45:21
gs6_a;'right';797,811508178711;4;2019-02-12 13:45:21
gs6_a;'left';1448,304057121280;4;2019-02-12 13:45:21
gs6_a;'left';1862,748384475710;4;2019-02-12 13:45:21
gs6_a;'left';1914,902210235600;4;2019-02-12 13:45:21
gs9_p;'left';1896,147370338440;4;2019-02-12 13:45:21
gs9_p;'right';1113,381862640380;4;2019-02-12 13:45:21
gs9_p;'right';796,843826770782;4;2019-02-12 13:45:21
gs9_p;'right';2229,943990707400;4;2019-02-12 13:45:21
gs9_p;'left';1879,358291625980;4;2019-02-12 13:45:21
gs9_p;'right';745,029687881470;4;2019-02-12 13:45:21
gs9_p;'right';1580,271244049070;4;2019-02-12 13:45:21
gs9_p;'right';1476,147532463070;4;2019-02-12 13:45:21
gs9_p;'right';1312,585115432740;4;2019-02-12 13:45:21
gs9_p;'right';1379,430055618290;4;2019-02-12 13:45:21
gs9_p;'right';1430,673599243160;4;2019-02-12 13:45:21
