trialtype,setsize,time1,click1x,click1y,time2,click2x,click2y,id,platform,posx1,posy1,posxmin1,posxmax1,posymin1,posymax1,posx2,posy2,posxmin2,posxmax2,posymin2,posymax2
dots,12,1.090751647949219,-50,67,1.860690474510193,9,-366,35,ios,-57,90,-132,18,15,165,450,-350,350,550,-425,-275
dots,12,2.039261102676392,115,110,1.433337569236755,8,-400,35,ios,94,87,19,169,12,162,450,-350,350,550,-425,-275
dots,12,1.323204278945923,223,86,1.542999029159546,5,-370,35,ios,217,81,142,292,6,156,450,-350,350,550,-425,-275
dots,12,1.186075925827026,-201,-94,11.2447566986084,18,-378,35,ios,-203,-81,-278,-128,-156,-6,450,-350,350,550,-425,-275
dots,12,1.11670458316803,-76,-98,1.989235281944275,-3,-380,35,ios,-70,-96,-145,5,-171,-21,450,-350,350,550,-425,-275
both,12,1.606578946113586,219,-40,0.5593559145927429,-246,188,35,ios,-238,232,-313,-163,157,307,212,-68,137,287,-143,7
both,12,0.9674730896949768,110,-56,0.6268143057823181,-30,205,35,ios,-51,238,-126,24,163,313,99,-62,24,174,-137,13
both,12,1.042313575744629,-55,-39,1.674159049987793,86,236,35,ios,84,248,9,159,173,323,-66,-52,-141,9,-127,23
both,12,0.9231697916984558,217,69,0.4909142553806305,211,266,35,ios,215,249,140,290,174,324,215,99,140,290,24,174
both,12,2.306528806686401,85,79,0.5075990557670593,-205,71,35,ios,-202,79,-277,-127,4,154,98,79,23,173,4,154
both,12,1.091517925262451,-98,64,0.5254652500152588,-211,52,35,ios,-98,71,-173,-23,-4,146,-248,71,-323,-173,-4,146
both,12,1.207170963287354,228,226,0.4879105687141418,112,89,35,ios,91,89,16,166,14,164,241,239,166,316,164,314
both,12,1.905022621154785,89,196,0.4804442822933197,220,85,35,ios,225,64,150,300,-11,139,75,214,0,150,139,289
both,12,0.9763396382331848,-113,224,0.6107835173606873,-228,-72,35,ios,-248,-54,-323,-173,-129,21,-98,246,-173,-23,171,321
both,12,1.376795530319214,-69,-82,0.5901172161102295,-221,206,35,ios,-93,-70,-168,-18,-145,5,-243,230,-318,-168,155,305
both,12,1.306012988090515,93,221,1.309718132019043,87,-55,35,ios,80,-53,5,155,-128,22,80,247,5,155,172,322
both,12,1.840027213096619,236,240,0.589861273765564,216,-56,35,ios,232,-65,157,307,-140,10,232,235,157,307,160,310
both,12,1.506222009658813,-232,49,0.5330730080604553,-218,-247,35,ios,-232,-248,-307,-157,-323,-173,-232,52,-307,-157,-23,127
both,12,1.257359266281128,-27,51,0.6425284147262573,-67,-212,35,ios,-59,-232,-134,16,-307,-157,-59,68,-134,16,-7,143
both,12,1.156277537345886,85,46,0.8623747825622559,90,-208,35,ios,91,-233,16,166,-308,-158,91,67,16,166,-8,142
both,12,1.408885478973389,264,71,4.405465126037598,264,-223,35,ios,242,-231,167,317,-306,-156,242,69,167,317,-6,144
both,12,1.273131489753723,-207,-95,0.7076373100280762,91,-215,35,ios,74,-215,-1,149,-290,-140,-226,-65,-301,-151,-140,10
both,12,1.476597309112549,-66,-57,0.4455080926418304,-105,-241,35,ios,-87,-226,-162,-12,-301,-151,-87,-76,-162,-12,-151,-1
both,12,1.489802241325378,-209,-248,0.9676433205604553,271,-93,35,ios,-213,-240,-288,-138,-315,-165,237,-90,162,312,-165,-15
both,12,1.740007042884827,192,-85,0.8203893899917603,53,-224,35,ios,202,-83,127,277,-158,-8,52,-233,-23,127,-308,-158
both,12,1.122487187385559,235,221,1.035509586334229,62,-71,35,ios,70,-60,-5,145,-135,15,220,240,145,295,165,315
both,12,1.008915781974792,-81,-76,0.5279286503791809,-209,49,35,ios,-68,-71,-143,7,-146,4,-218,79,-293,-143,4,154
both,12,1.016326904296875,-65,69,1.056630492210388,-200,-45,35,ios,-223,-64,-298,-148,-139,11,-73,86,-148,2,11,161
both,12,1.393772721290588,253,51,0.707430362701416,222,-226,35,ios,237,58,162,312,-17,133,237,-242,162,312,-317,-167
both,12,2.323474645614624,51,88,0.82029128074646,55,-206,35,ios,61,72,-14,136,-3,147,61,-228,-14,136,-303,-153
both,12,1.693139672279358,-251,80,0.726768434047699,212,-185,35,ios,206,-216,131,281,-291,-141,-244,84,-319,-169,9,159
both,12,1.151152968406677,-51,93,0.5948868989944458,70,-178,35,ios,76,-204,1,151,-279,-129,-74,96,-149,1,21,171
both,12,0.94022536277771,64,87,0.6583168506622314,-96,-205,35,ios,-88,-211,-163,-13,-286,-136,62,89,-13,137,14,164
both,12,1.40655517578125,231,51,1.358512997627258,-201,-244,35,ios,-218,-241,-293,-143,-316,-166,232,59,157,307,-16,134
both,12,0.8188037276268005,-200,-79,0.6089743375778198,234,-106,35,ios,216,-76,141,291,-151,-1,-234,-76,-309,-159,-151,-1
both,12,1.469933032989502,-61,-258,0.5221757292747498,68,-90,35,ios,89,-95,14,164,-170,-20,-61,245,-136,14,170,320
both,12,0.8263223171234131,-59,-58,0.7904885411262512,-243,-256,35,ios,-82,-61,-157,-7,-136,14,-232,-211,-307,-157,-286,-136
both,12,1.271079897880554,-60,204,0.610632061958313,-207,-68,35,ios,-218,-84,-293,-143,-159,-9,-68,216,-143,7,141,291
both,12,0.9753283262252808,208,78,0.5076530575752258,76,207,35,ios,214,81,139,289,6,156,64,231,-11,139,156,306
both,12,1.355519771575928,99,75,0.6434658765792847,-53,-242,35,ios,97,70,22,172,-5,145,-53,-230,-128,22,-305,-155
both,12,0.738723635673523,-28,84,0.8266017436981201,243,-43,35,ios,-50,96,-125,25,21,171,250,-54,175,325,-129,21
both,12,1.592108130455017,-182,-203,0.5104972720146179,-176,95,35,ios,-210,73,-285,-135,-2,148,-210,-227,-285,-135,-302,-152
both,12,1.424650549888611,229,202,0.6086054444313049,-63,-263,35,ios,243,213,168,318,138,288,-57,-237,-132,18,-312,-162
both,12,1.807383060455322,35,230,0.8547081351280212,-87,-102,35,ios,52,217,-23,127,142,292,-98,-83,-173,-23,-158,-8
both,12,1.025440454483032,-69,248,0.8504073619842529,-222,-64,35,ios,-88,231,-163,-13,156,306,-238,-69,-313,-163,-144,6
both,12,2.022320508956909,-210,227,0.7779533267021179,249,81,35,ios,-218,215,-293,-143,140,290,232,65,157,307,-10,140
both,12,1.004615783691406,-76,193,0.7646839618682861,51,81,35,ios,-59,208,-134,16,133,283,91,58,16,166,-17,133
both,12,1.040966510772705,58,238,0.7250958681106567,-59,100,35,ios,68,240,-7,143,165,315,-82,90,-157,-7,15,165
both,12,1.162011861801147,206,215,0.8090590238571167,228,-265,35,ios,207,203,132,282,128,278,207,-247,132,282,-322,-172
both,12,1.259442687034607,55,-213,0.9083890318870544,-223,61,35,ios,-247,93,-322,-172,18,168,53,-207,-22,128,-282,-132
both,12,1.240472197532654,-77,-188,0.4273104667663574,-74,109,35,ios,-86,99,-161,-11,24,174,-86,-201,-161,-11,-276,-126
both,12,1.1419757604599,66,93,0.7297347187995911,-186,-198,35,ios,79,100,4,154,25,175,-221,-200,-296,-146,-275,-125
both,12,1.073327660560608,104,-44,0.3959140777587891,196,117,35,ios,229,99,154,304,24,174,79,-51,4,154,-126,24
both,12,1.408581376075745,-42,280,0.9524859189987183,-210,-44,35,ios,-218,-50,-293,-143,-125,25,-68,250,-143,7,175,325
both,12,1.796550035476685,-79,-74,0.8115668296813965,266,272,35,ios,-54,-54,-129,21,-129,21,246,246,171,321,171,321
tray,16,2.902141332626343,-209,220,2.120906114578247,36,-364,35,ios,-217,211,-292,-142,136,286,450,-350,350,550,-425,-275
tray,16,1.273028373718262,-68,212,2.555408477783203,20,-371,35,ios,-81,217,-156,-6,142,292,450,-350,350,550,-425,-275
tray,16,7.19010066986084,84,191,7.252909660339355,15,-364,35,ios,78,212,3,153,137,287,450,-350,350,550,-425,-275
tray,16,2.12329363822937,219,233,1.671984553337097,20,-390,35,ios,211,215,136,286,140,290,450,-350,350,550,-425,-275
tray,16,1.265674233436584,-199,33,3.157413244247437,20,-351,35,ios,-215,51,-290,-140,-24,126,450,-350,350,550,-425,-275
tray,16,1.198503375053406,-60,64,3.055699348449707,-5,-386,35,ios,-78,66,-153,-3,-9,141,450,-350,350,550,-425,-275
tray,16,1.569948315620422,80,87,2.458451509475708,-14,-357,35,ios,82,91,7,157,16,166,450,-350,350,550,-425,-275
tray,16,3.10296106338501,236,57,0.9892642498016357,17,-377,35,ios,227,55,152,302,-20,130,450,-350,350,550,-425,-275
tray,16,2.955413341522217,-206,-60,3.122070789337158,30,-404,35,ios,-218,-60,-293,-143,-135,15,450,-350,350,550,-425,-275
tray,16,1.403868436813354,-78,-90,2.529473304748535,17,-352,35,ios,-96,-68,-171,-21,-143,7,450,-350,350,550,-425,-275
tray,16,1.026413440704346,70,-78,1.653994202613831,17,-361,35,ios,77,-68,2,152,-143,7,450,-350,350,550,-425,-275
tray,16,3.784991979598999,229,-81,1.920401811599731,-12,-393,35,ios,238,-95,163,313,-170,-20,450,-350,350,550,-425,-275
tray,16,2.137436151504517,-228,-193,1.923329949378967,33,-396,35,ios,-225,-210,-300,-150,-285,-135,450,-350,350,550,-425,-275
tray,16,1.46814239025116,-74,-233,1.393359541893005,29,-390,35,ios,-71,-237,-146,4,-312,-162,450,-350,350,550,-425,-275
tray,16,2.486829280853271,108,-221,5.357051849365234,-5,-382,35,ios,73,-225,-2,148,-300,-150,450,-350,350,550,-425,-275
tray,16,2.473631143569946,228,-194,0.7054386734962463,24,-376,35,ios,220,-202,145,295,-277,-127,450,-350,350,550,-425,-275
tray,16,1.551211357116699,30,-192,3.121244192123413,27,-385,35,ios,50,-205,-25,125,-280,-130,450,-350,350,550,-425,-275
tray,16,3.253308773040771,-87,-253,0.9385906457901001,1,-374,35,ios,-96,-236,-171,-21,-311,-161,450,-350,350,550,-425,-275
tray,16,2.754294872283936,-200,-224,1.289348602294922,68,-399,35,ios,-206,-221,-281,-131,-296,-146,450,-350,350,550,-425,-275
tray,16,2.016206026077271,200,-69,2.904814720153809,0,-385,35,ios,210,-56,135,285,-131,19,450,-350,350,550,-425,-275
tray,16,2.354134559631348,48,-85,1.439483880996704,5,-364,35,ios,51,-91,-24,126,-166,-16,450,-350,350,550,-425,-275
tray,16,1.605069994926453,-62,-107,3.872063159942627,57,-392,35,ios,-70,-97,-145,5,-172,-22,450,-350,350,550,-425,-275
tray,16,4.887555599212646,-210,-67,1.438697099685669,26,-398,35,ios,-225,-52,-300,-150,-127,23,450,-350,350,550,-425,-275
tray,16,1.873236894607544,233,43,3.102982759475708,28,-389,35,ios,221,68,146,296,-7,143,450,-350,350,550,-425,-275
tray,16,0.8865013718605042,77,53,1.049424767494202,18,-340,35,ios,66,72,-9,141,-3,147,450,-350,350,550,-425,-275
tray,16,1.672284841537476,242,-197,4.921503067016602,15,-378,35,ios,241,-211,166,316,-286,-136,450,-350,350,550,-425,-275
tray,16,1.387227296829224,117,-206,1.739463567733765,24,-383,35,ios,94,-224,19,169,-299,-149,450,-350,350,550,-425,-275
tray,16,1.450928330421448,-91,-242,3.424343347549438,-37,-363,35,ios,-82,-224,-157,-7,-299,-149,450,-350,350,550,-425,-275
tray,16,4.872507572174072,-221,-233,2.738311529159546,-18,-376,35,ios,-237,-233,-312,-162,-308,-158,450,-350,350,550,-425,-275
tray,16,0.9694715738296509,234,-67,2.573031902313232,20,-357,35,ios,234,-66,159,309,-141,9,450,-350,350,550,-425,-275
tray,16,1.850156784057617,88,-69,3.809259653091431,14,-390,35,ios,89,-50,14,164,-125,25,450,-350,350,550,-425,-275
tray,16,1.436383605003357,-79,-88,5.356806755065918,1,-391,35,ios,-87,-100,-162,-12,-175,-25,450,-350,350,550,-425,-275
tray,16,3.567504405975342,-214,-86,0.9895144104957581,28,-362,35,ios,-206,-94,-281,-131,-169,-19,450,-350,350,550,-425,-275
tray,16,4.257065773010254,209,89,5.171690940856934,-1,-380,35,ios,210,71,135,285,-4,146,450,-350,350,550,-425,-275
tray,16,1.45589017868042,40,83,1.55699622631073,-12,-385,35,ios,77,93,2,152,18,168,450,-350,350,550,-425,-275
tray,16,0.7419701814651489,-107,88,1.987772941589355,19,-348,35,ios,-91,90,-166,-16,15,165,450,-350,350,550,-425,-275
tray,16,3.653524875640869,-252,15,1.271700143814087,50,-355,35,ios,-238,50,-313,-163,-25,125,450,-350,350,550,-425,-275
tray,16,1.173033595085144,200,221,0.8716772198677063,-15,-413,35,ios,207,223,132,282,148,298,450,-350,350,550,-425,-275
tray,16,1.290415167808533,37,217,2.770645618438721,26,-365,35,ios,59,208,-16,134,133,283,450,-350,350,550,-425,-275
tray,16,1.189800620079041,85,87,2.3034508228302,-59,240,35,ios,-67,236,-142,8,161,311,450,-350,350,550,-425,-275
tray,16,2.38852596282959,-208,220,2.238312721252441,64,-369,35,ios,-204,247,-279,-129,172,322,450,-350,350,550,-425,-275
tray,16,1.770028710365295,-64,195,1.304843544960022,22,-368,35,ios,-85,205,-160,-10,130,280,450,-350,350,550,-425,-275
tray,16,1.8883455991745,85,238,2.239465475082397,-16,-382,35,ios,53,231,-22,128,156,306,450,-350,350,550,-425,-275
tray,16,1.18614137172699,202,210,1.401380181312561,-13,-410,35,ios,201,209,126,276,134,284,450,-350,350,550,-425,-275
tray,16,1.121351718902588,-231,62,1.305718183517456,17,-375,35,ios,-248,81,-323,-173,6,156,450,-350,350,550,-425,-275
tray,16,1.295509576797485,-89,89,3.271911144256592,23,-388,35,ios,-99,90,-174,-24,15,165,450,-350,350,550,-425,-275
tray,16,1.417684674263,78,64,3.388717651367188,5,-346,35,ios,65,64,-10,140,-11,139,450,-350,350,550,-425,-275
tray,16,1.081465244293213,192,67,2.78938364982605,20,-397,35,ios,208,63,133,283,-12,138,450,-350,350,550,-425,-275
tray,16,3.215509653091431,-214,-97,3.244794368743896,-3,-366,35,ios,-225,-87,-300,-150,-162,-12,450,-350,350,550,-425,-275
tray,16,1.229788780212402,-72,-51,2.455905199050903,24,-367,35,ios,-100,-51,-175,-25,-126,24,450,-350,350,550,-425,-275
dots,16,1.186606287956238,-201,238,3.655802011489868,11,-389,35,ios,-235,246,-310,-160,171,321,450,-350,350,550,-425,-275
dots,16,1.622828841209412,-78,267,2.894695281982422,17,-393,35,ios,-75,223,-150,0,148,298,450,-350,350,550,-425,-275
dots,16,3.753641366958618,73,232,3.241234064102173,17,-366,35,ios,74,234,-1,149,159,309,450,-350,350,550,-425,-275
dots,16,2.085445880889893,208,213,1.758128881454468,3,-358,35,ios,209,225,134,284,150,300,450,-350,350,550,-425,-275
dots,16,1.782036304473877,-239,48,2.537160158157349,6,-370,35,ios,-247,59,-322,-172,-16,134,450,-350,350,550,-425,-275
dots,16,0.9987607002258301,-59,80,3.24006724357605,21,-378,35,ios,-54,81,-129,21,6,156,450,-350,350,550,-425,-275
dots,16,1.419224739074707,90,82,8.091381072998047,20,-379,35,ios,99,87,24,174,12,162,450,-350,350,550,-425,-275
dots,16,2.751760005950928,243,25,0.906373143196106,8,-365,35,ios,235,56,160,310,-19,131,450,-350,350,550,-425,-275
dots,16,1.457993507385254,-200,-91,3.019490957260132,12,-405,35,ios,-205,-68,-280,-130,-143,7,450,-350,350,550,-425,-275
dots,16,1.187358260154724,-76,-92,3.173646211624146,18,-379,35,ios,-68,-82,-143,7,-157,-7,450,-350,350,550,-425,-275
dots,16,0.9872976541519165,67,-89,2.540523290634155,-32,-397,35,ios,78,-94,3,153,-169,-19,450,-350,350,550,-425,-275
dots,16,1.525360703468323,194,-66,3.171180486679077,19,-362,35,ios,203,-76,128,278,-151,-1,450,-350,350,550,-425,-275
dots,16,3.552995443344116,-198,-222,2.057083368301392,-13,-360,35,ios,-214,-242,-289,-139,-317,-167,450,-350,350,550,-425,-275
dots,16,1.345966458320618,-30,-282,3.53876256942749,0,-386,35,ios,-50,-249,-125,25,-324,-174,450,-350,350,550,-425,-275
dots,16,1.086019396781921,77,-250,1.577514410018921,21,-403,35,ios,67,-242,-8,142,-317,-167,450,-350,350,550,-425,-275
dots,16,1.970609903335571,228,-229,2.541175127029419,38,-345,35,ios,240,-247,165,315,-322,-172,450,-350,350,550,-425,-275
dots,16,1.189860224723816,92,-216,3.039684295654297,29,-353,35,ios,99,-214,24,174,-289,-139,450,-350,350,550,-425,-275
dots,16,1.235753297805786,-47,-196,2.123326778411865,1,-370,35,ios,-56,-200,-131,19,-275,-125,450,-350,350,550,-425,-275
dots,16,1.479858875274658,-181,-266,2.290020942687988,7,-346,35,ios,-203,-248,-278,-128,-323,-173,450,-350,350,550,-425,-275
dots,16,1.369398832321167,251,-87,2.29022741317749,-13,-382,35,ios,218,-93,143,293,-168,-18,450,-350,350,550,-425,-275
dots,16,1.970737218856812,83,-101,1.35939085483551,22,-360,35,ios,84,-90,9,159,-165,-15,450,-350,350,550,-425,-275
dots,16,1.259275674819946,-73,-72,1.338911652565002,37,-349,35,ios,-91,-75,-166,-16,-150,0,450,-350,350,550,-425,-275
dots,16,1.123529195785522,-227,-79,3.104017019271851,26,-362,35,ios,-241,-50,-316,-166,-125,25,450,-350,350,550,-425,-275
dots,16,0.988140881061554,212,39,1.223008871078491,-21,-384,35,ios,214,52,139,289,-23,127,450,-350,350,550,-425,-275
dots,16,1.401851058006287,100,73,2.619091033935547,-3,-394,35,ios,93,79,18,168,4,154,450,-350,350,550,-425,-275
dots,16,4.354545593261719,227,-214,3.288819789886475,41,-379,35,ios,235,-220,160,310,-295,-145,450,-350,350,550,-425,-275
dots,16,2.08954906463623,84,-194,1.457172989845276,34,-357,35,ios,56,-204,-19,131,-279,-129,450,-350,350,550,-425,-275
dots,16,1.284524321556091,-42,-213,6.820230007171631,44,-370,35,ios,-75,-206,-150,0,-281,-131,450,-350,350,550,-425,-275
dots,16,2.352009057998657,-217,-275,3.402312517166138,34,-368,35,ios,-211,-247,-286,-136,-322,-172,450,-350,350,550,-425,-275
dots,16,1.370578646659851,214,-80,2.455187559127808,27,-367,35,ios,236,-90,161,311,-165,-15,450,-350,350,550,-425,-275
dots,16,3.566590547561646,82,-99,1.157583475112915,10,-367,35,ios,69,-94,-6,144,-169,-19,450,-350,350,550,-425,-275
dots,16,1.489696025848389,-49,-48,2.471934795379639,-19,-386,35,ios,-57,-52,-132,18,-127,23,450,-350,350,550,-425,-275
dots,16,3.335295438766479,-190,-97,2.272744178771973,-23,-336,35,ios,-227,-89,-302,-152,-164,-14,450,-350,350,550,-425,-275
dots,16,1.204159140586853,225,79,2.766913652420044,15,-387,35,ios,225,83,150,300,8,158,450,-350,350,550,-425,-275
dots,16,1.187427997589111,44,50,4.723108291625977,23,-380,35,ios,59,61,-16,134,-14,136,450,-350,350,550,-425,-275
dots,16,1.300985097885132,-32,111,1.541759014129639,-9,-383,35,ios,-50,89,-125,25,14,164,450,-350,350,550,-425,-275
dots,16,1.374531626701355,-197,75,2.123186826705933,28,-347,35,ios,-213,84,-288,-138,9,159,450,-350,350,550,-425,-275
dots,16,0.9613937735557556,243,246,3.053666591644287,7,-361,35,ios,219,228,144,294,153,303,450,-350,350,550,-425,-275
dots,16,1.769755482673645,97,234,1.975865364074707,17,-363,35,ios,100,237,25,175,162,312,450,-350,350,550,-425,-275
dots,16,2.505853414535522,-66,213,5.541923046112061,58,-365,35,ios,-70,228,-145,5,153,303,450,-350,350,550,-425,-275
dots,16,3.553338527679443,-209,200,4.390327453613281,0,-373,35,ios,-225,212,-300,-150,137,287,450,-350,350,550,-425,-275
dots,16,1.886096715927124,-55,208,1.98944890499115,36,-362,35,ios,-75,216,-150,0,141,291,450,-350,350,550,-425,-275
dots,16,1.721315383911133,59,243,3.434169292449951,33,-377,35,ios,57,226,-18,132,151,301,450,-350,350,550,-425,-275
dots,16,2.834203004837036,246,247,2.007870197296143,8,-374,35,ios,238,242,163,313,167,317,450,-350,350,550,-425,-275
dots,16,1.787962675094604,-205,81,6.424266815185547,-42,-377,35,ios,-206,83,-281,-131,8,158,450,-350,350,550,-425,-275
dots,16,1.438589572906494,-27,76,5.45535945892334,29,-379,35,ios,-52,60,-127,23,-15,135,450,-350,350,550,-425,-275
dots,16,1.073678374290466,68,101,4.186412334442139,42,-382,35,ios,72,90,-3,147,15,165,450,-350,350,550,-425,-275
dots,16,1.312995672225952,189,61,2.687731981277466,28,-371,35,ios,203,81,128,278,6,156,450,-350,350,550,-425,-275
dots,16,2.185038328170776,-205,-88,2.339914798736572,34,-387,35,ios,-217,-58,-292,-142,-133,17,450,-350,350,550,-425,-275
dots,16,1.035651087760925,-60,-109,3.671821355819702,28,-354,35,ios,-73,-96,-148,2,-171,-21,450,-350,350,550,-425,-275
both,16,2.336420774459839,274,-231,0.6066941618919373,-216,280,35,ios,-200,239,-275,-125,164,314,250,-211,175,325,-286,-136
both,16,2.221105575561523,-45,221,1.104008555412292,100,-275,35,ios,-71,209,-146,4,134,284,79,-241,4,154,-316,-166
both,16,1.189829707145691,67,226,0.6411614418029785,-81,-229,35,ios,56,211,-19,131,136,286,-94,-239,-169,-19,-314,-164
both,16,3.75563907623291,-200,-246,1.625114560127258,236,189,35,ios,247,220,172,322,145,295,-203,-230,-278,-128,-305,-155
both,16,1.85936427116394,-188,115,0.5852642059326172,255,-55,35,ios,-213,93,-288,-138,18,168,237,-57,162,312,-132,18
both,16,1.251901268959045,-54,42,0.5553900599479675,99,-112,35,ios,-52,72,-127,23,-3,147,98,-78,23,173,-153,-3
both,16,0.9763079285621643,-58,-98,0.5375105142593384,88,56,35,ios,89,57,14,164,-18,132,-61,-93,-136,14,-168,-18
both,16,1.535463452339172,-211,-91,0.9002236127853394,265,69,35,ios,234,54,159,309,-21,129,-216,-96,-291,-141,-171,-21
both,16,1.070780396461487,210,66,1.541025638580322,-240,-90,35,ios,-235,-86,-310,-160,-161,-11,215,64,140,290,-11,139
both,16,1.602478623390198,-50,-99,0.540311336517334,74,51,35,ios,-77,-73,-152,-2,-148,2,73,77,-2,148,2,152
both,16,1.301990747451782,-68,82,0.7904119491577148,85,-62,35,ios,89,-72,14,164,-147,3,-61,78,-136,14,3,153
both,16,2.272704601287842,-190,68,0.7360462546348572,258,-74,35,ios,232,-68,157,307,-143,7,-218,82,-293,-143,7,157
both,16,2.339040040969849,229,249,0.8388947248458862,-226,-220,35,ios,-224,-216,-299,-149,-291,-141,226,234,151,301,159,309
both,16,0.7399792671203613,96,233,1.421026706695557,-109,-274,35,ios,-64,-64,-139,11,-139,11,86,201,11,161,126,276
both,16,2.367908954620361,67,-237,2.256564378738403,22,-363,35,ios,54,-227,-21,129,-302,-152,96,223,21,171,148,298
both,16,2.305913209915161,-221,189,1.570189952850342,210,-242,35,ios,224,-238,149,299,-313,-163,-226,212,-301,-151,137,287
both,16,1.179862380027771,76,-189,0.9886202812194824,-45,220,35,ios,80,-201,5,155,-276,-126,-70,249,-145,5,174,324
both,16,1.786843419075012,-44,-248,0.8199865221977234,124,235,35,ios,-52,-247,-127,23,-322,-172,98,203,23,173,128,278
both,16,2.122382879257202,-189,-192,1.533819675445557,215,237,35,ios,-205,-204,-280,-130,-279,-129,245,246,170,320,171,321
both,16,1.706192851066589,-212,54,0.8073762655258179,233,-43,35,ios,247,-69,172,322,-144,6,-203,81,-278,-128,6,156
both,16,1.119305372238159,-58,44,0.5870509147644043,41,-63,35,ios,66,-72,-9,141,-147,3,-84,78,-159,-9,3,153
both,16,1.505760908126831,78,80,0.6031134128570557,-40,-57,35,ios,-80,-58,-155,-5,-133,17,70,92,-5,145,17,167
both,16,0.9705672264099121,222,62,1.756657004356384,-254,-106,35,ios,-245,-92,-320,-170,-167,-17,205,58,130,280,-17,133
both,16,1.776811122894287,201,100,0.7445235848426819,-228,-75,35,ios,209,81,134,284,6,156,-241,-69,-316,-166,-144,6
both,16,1.366101622581482,79,89,0.585448145866394,-68,-44,35,ios,83,90,8,158,15,165,-67,-60,-142,8,-135,15
both,16,2.654695749282837,-243,210,1.238915681838989,230,-203,35,ios,221,-232,146,296,-307,-157,-229,218,-304,-154,143,293
both,16,0.9476558566093445,-66,256,0.7740582227706909,68,-214,35,ios,64,-227,-11,139,-302,-152,-86,223,-161,-11,148,298
both,16,4.319666862487793,-56,-212,2.753891229629517,99,218,35,ios,-52,-227,-127,23,-302,-152,98,223,23,173,148,298
both,16,1.855091214179993,256,194,0.7552139163017273,-222,-268,35,ios,-217,-246,-292,-142,-321,-171,233,204,158,308,129,279
both,16,1.147080540657043,235,-97,0.8543198704719543,-231,15,35,ios,205,-98,130,280,-173,-23,-245,52,-320,-170,-23,127
both,16,1.802588582038879,-86,62,0.6807610988616943,45,-88,35,ios,52,-92,-23,127,-167,-17,-98,58,-173,-23,-17,133
both,16,0.8698976039886475,81,63,0.5059509873390198,-66,-80,35,ios,-79,-76,-154,-4,-151,-1,71,74,-4,146,-1,149
both,16,1.863578081130981,224,32,1.206238508224487,-246,-76,35,ios,-226,-86,-301,-151,-161,-11,224,64,149,299,-11,139
both,16,1.755943059921265,228,71,0.63785320520401,-205,-71,35,ios,235,58,160,310,-17,133,-215,-92,-290,-140,-167,-17
both,16,1.53970468044281,64,71,2.802847862243652,-45,-59,35,ios,88,78,13,163,3,153,-62,-72,-137,13,-147,3
both,16,1.488919138908386,-43,49,0.5058693885803223,93,-74,35,ios,-68,54,-143,7,-21,129,82,-96,7,157,-171,-21
both,16,1.086597800254822,-229,58,0.6741657853126526,237,-85,35,ios,-204,66,-279,-129,-9,141,246,-84,171,321,-159,-9
both,16,1.592324614524841,-209,-228,1.107027769088745,214,244,35,ios,243,235,168,318,160,310,-207,-215,-282,-132,-290,-140
both,16,1.20898425579071,64,214,0.8237847685813904,-32,-246,35,ios,92,232,17,167,157,307,-58,-218,-133,17,-293,-143
both,16,1.927137494087219,82,-190,0.775809109210968,-34,206,35,ios,-56,239,-131,19,164,314,94,-211,19,169,-286,-136
both,16,1.470067262649536,-211,199,2.124171495437622,204,-237,35,ios,-220,216,-295,-145,141,291,230,-234,155,305,-309,-159
both,16,1.856131315231323,-71,253,0.83927154541015625,83,-220,35,ios,-51,247,-126,24,172,322,99,-203,24,174,-278,-128
both,16,0.9704137444496155,120,219,1.238228321075439,-51,-239,35,ios,96,224,21,171,149,299,-54,-226,-129,21,-301,-151
both,16,1.345148086547852,-244,-231,1.451696038246155,238,245,35,ios,222,236,147,297,161,311,-228,-214,-303,-153,-289,-139
both,16,1.384467482566833,212,-61,0.6743023991584778,-229,25,35,ios,-245,58,-320,-170,-17,133,205,-92,130,280,-167,-17
both,16,1.226694345474243,69,-65,0.5217565894126892,-76,58,35,ios,-80,83,-155,-5,8,158,70,-67,-5,145,-142,8
both,16,1.45741879940033,81,60,0.6059153079986572,-71,-91,35,ios,66,61,-9,141,-14,136,-84,-89,-159,-9,-164,-14
both,16,1.162959933280945,204,57,0.7714744806289673,-216,-92,35,ios,216,61,141,291,-14,136,-234,-89,-309,-159,-164,-14
both,16,0.9525671601295471,196,139,0.5340076684951782,-237,-84,35,ios,-250,-53,-325,-175,-128,22,200,97,125,275,22,172
both,16,1.402869701385498,77,60,0.516357958316803,-37,-69,35,ios,-72,-86,-147,3,-161,-11,78,64,3,153,-11,139
tray,8,1.276312232017517,-228,184,1.628528714179993,6,-363,36,ios,-238,202,-313,-163,127,277,450,-350,350,550,-425,-275
tray,8,1.080638289451599,-67,211,1.56492292881012,18,-360,36,ios,-63,226,-138,12,151,301,450,-350,350,550,-425,-275
tray,8,1.17587685585022,68,219,0.7773735523223877,3,-393,36,ios,66,217,-9,141,142,292,450,-350,350,550,-425,-275
tray,8,1.231130719184875,216,224,1.198488235473633,7,-367,36,ios,203,218,128,278,143,293,450,-350,350,550,-425,-275
tray,8,0.9427893161773682,-234,38,0.7964251041412354,32,-348,36,ios,-243,59,-318,-168,-16,134,450,-350,350,550,-425,-275
