trialtype,setsize,time1,time2,id,platform,correct1,correct2
dots,16,12.2325572967529,2.18273234367371,4,android,FALSE,FALSE
dots,16,1.14892828464508,1.36625409126282,4,android,TRUE,FALSE
dots,16,2.1323766708374,0.88261204957962,4,android,TRUE,FALSE
dots,16,1.99910366535187,0.71588122844696,4,android,TRUE,FALSE
dots,16,2.01560783386231,1.18280220031738,4,android,TRUE,FALSE
dots,16,2.81557011604309,1.23252654075623,4,android,FALSE,FALSE
dots,16,1.66592514514923,1.04936385154724,4,android,TRUE,FALSE
dots,16,0.949350416660309,1.48258304595947,4,android,TRUE,FALSE
dots,16,1.2322164773941,1.01629209518433,4,android,TRUE,FALSE
dots,16,1.53228974342346,1.78257071971893,4,android,TRUE,FALSE
dots,16,1.49883735179901,0.732807993888855,4,android,TRUE,FALSE
dots,16,1.63254070281982,1.14914810657501,4,android,TRUE,FALSE
dots,16,3.29885959625244,0.582693576812744,4,android,TRUE,FALSE
dots,16,0.932030320167542,1.08305633068085,4,android,TRUE,FALSE
dots,16,2.16573166847229,0.749635696411133,4,android,TRUE,FALSE
dots,16,1.11553025245667,0.765827417373657,4,android,TRUE,FALSE
dots,16,1.29912233352661,1.93264639377594,4,android,TRUE,FALSE
dots,16,2.71540904045105,1.28281998634338,4,android,TRUE,FALSE
dots,16,4.21568012237549,0.649574995040894,4,android,TRUE,FALSE
dots,16,2.53212833404541,0.566271722316742,4,android,TRUE,FALSE
dots,16,2.24911189079285,0.749352693557739,4,android,TRUE,FALSE
dots,16,1.43237459659576,1.36621713638306,4,android,TRUE,FALSE
dots,16,2.6821622848510702,1.01617097854614,4,android,TRUE,FALSE
dots,16,1.24900889396668,1.33309292793274,4,android,TRUE,FALSE
dots,16,1.04850745201111,1.8996969461441,4,android,TRUE,FALSE
dots,16,1.61579406261444,0.932772099971771,4,android,TRUE,FALSE
dots,16,1.48240983486175,0.682966470718384,4,android,TRUE,FALSE
dots,16,3.64907956123352,0.69911777973175,4,android,TRUE,FALSE
both,16,1.01573944091797,0.782859683036804,4,android,TRUE,FALSE
both,16,1.21578669548035,1.58243811130524,4,android,FALSE,FALSE
both,16,1.58223927021027,1.03277111053467,4,android,TRUE,TRUE
both,16,1.53239154815674,1.64925634860992,4,android,FALSE,FALSE
both,16,0.982548773288727,1.91623651981354,4,android,FALSE,FALSE
both,16,1.13247346878052,1.39944362640381,4,android,TRUE,FALSE
both,16,0.782297015190125,0.79930567741394,4,android,TRUE,TRUE
both,16,1.88259530067444,0.649134635925293,4,android,FALSE,FALSE
both,16,1.88235175609589,0.76598984003067,4,android,TRUE,FALSE
both,16,4.23232173919678,0.549402713775635,4,android,TRUE,FALSE
both,16,1.5158326625824,0.499283611774445,4,android,FALSE,FALSE
both,16,2.08250832557678,0.932745397090912,4,android,FALSE,FALSE
both,16,1.46556639671326,0.982820153236389,4,android,TRUE,FALSE
both,16,1.28235125541687,0.933014214038849,4,android,FALSE,FALSE
both,16,2.08211374282837,0.616164147853851,4,android,TRUE,FALSE
both,16,1.68219649791718,1.68277132511139,4,android,FALSE,FALSE
both,16,1.94851243495941,1.01611292362213,4,android,TRUE,TRUE
both,16,3.28247785568237,0.432754069566727,4,android,TRUE,FALSE
both,16,1.28223180770874,2.0495445728302,4,android,FALSE,FALSE
both,16,0.898892819881439,1.59933245182037,4,android,TRUE,FALSE
both,16,8.0489616394043,0.699429571628571,4,android,TRUE,FALSE
both,16,1.76572501659393,2.66603302955627,4,android,TRUE,FALSE
both,16,0.815707325935364,1.63263738155365,4,android,FALSE,FALSE
both,16,0.898995220661163,0.632790744304657,4,android,TRUE,FALSE
both,16,1.04893410205841,1.61608791351318,4,android,TRUE,TRUE
both,16,2.28253889083862,0.749373435974121,4,android,FALSE,FALSE
both,16,0.849187850952148,0.566098749637604,4,android,FALSE,FALSE
both,16,1.16591191291809,1.08250486850739,4,android,FALSE,FALSE
both,16,1.69923269748688,1.08279097080231,4,android,FALSE,FALSE
both,16,1.59904932975769,0.566039323806763,4,android,TRUE,FALSE
both,16,1.16493737697601,1.06618797779083,4,android,TRUE,FALSE
both,16,1.08126151561737,0.733089864253998,4,android,FALSE,FALSE
both,16,1.94942629337311,1.532754778862,4,android,TRUE,FALSE
both,16,1.08223628997803,0.766102492809296,4,android,FALSE,FALSE
both,16,1.06573593616486,0.899496376514435,4,android,FALSE,FALSE
both,16,0.832586526870728,0.649298191070557,4,android,TRUE,FALSE
both,16,2.31557440757752,0.749591588973999,4,android,TRUE,TRUE
both,16,1.14907562732697,0.882994890213013,4,android,TRUE,TRUE
both,16,1.28226590156555,0.649396598339081,4,android,TRUE,TRUE
both,16,3.06575512886047,0.48301512002945,4,android,FALSE,FALSE
both,16,0.998930513858795,0.682542383670807,4,android,TRUE,TRUE
both,16,2.33251166343689,1.08282279968262,4,android,FALSE,FALSE
both,16,1.14906084537506,1.53292489051819,4,android,TRUE,TRUE
both,16,1.34886205196381,1.616246342659,4,android,TRUE,TRUE
both,16,1.41549479961395,0.93282276391983,4,android,FALSE,FALSE
both,16,1.43222296237946,0.78266453742981,4,android,TRUE,FALSE
both,16,1.01578867435455,2.14955472946167,4,android,TRUE,FALSE
both,16,1.16549229621887,3.43289542198181,4,android,TRUE,TRUE
both,16,1.74899089336395,0.699400246143341,4,android,FALSE,FALSE
both,16,1.58256757259369,0.682643353939056,4,android,TRUE,FALSE
tray,8,0.904638707637787,0.361394852399826,5,ios,TRUE,FALSE
tray,8,1.13526737689972,0.385182410478592,5,ios,TRUE,FALSE
tray,8,1.27914667129517,0.419079571962357,5,ios,TRUE,FALSE
tray,8,1.22079789638519,0.466297835111618,5,ios,TRUE,FALSE
tray,8,0.759890139102936,0.330138176679611,5,ios,TRUE,FALSE
tray,8,1.29905772209168,0.558471262454987,5,ios,TRUE,FALSE
tray,8,1.23000061511993,0.717848181724548,5,ios,TRUE,FALSE
tray,8,1.11857986450195,0.312516629695892,5,ios,TRUE,FALSE
tray,8,1.93108725547791,0.656537652015686,5,ios,TRUE,FALSE
tray,8,0.752795994281769,0.259216517210007,5,ios,TRUE,FALSE
tray,8,0.917046368122101,0.377718389034271,5,ios,TRUE,FALSE
tray,8,1.64601647853851,0.312376707792282,5,ios,TRUE,FALSE
tray,8,1.20237278938294,0.326619476079941,5,ios,TRUE,FALSE
tray,8,2.07346916198731,0.313479691743851,5,ios,TRUE,FALSE
tray,8,1.57116591930389,0.422561675310135,5,ios,TRUE,FALSE
tray,8,1.35492467880249,0.346923559904099,5,ios,TRUE,FALSE
tray,8,1.73139405250549,0.384118407964706,5,ios,TRUE,FALSE
tray,8,0.977384209632874,0.295426428318024,5,ios,TRUE,FALSE
tray,8,2.27620267868042,0.294716507196426,5,ios,TRUE,FALSE
tray,8,1.27593147754669,0.49504679441452,5,ios,TRUE,FALSE
tray,8,1.83746194839477,0.275740534067154,5,ios,TRUE,FALSE
tray,8,0.733047485351562,0.357052356004715,5,ios,TRUE,FALSE
tray,8,0.873799085617065,0.384976804256439,5,ios,TRUE,FALSE
tray,8,0.933829367160797,0.527138233184814,5,ios,TRUE,FALSE
tray,8,0.949008524417877,1.49788057804108,5,ios,TRUE,FALSE
tray,8,1.29189336299896,0.309352040290833,5,ios,TRUE,FALSE
tray,8,0.792162954807281,0.297814399003982,5,ios,TRUE,FALSE
tray,8,1.21558713912964,0.280174404382706,5,ios,TRUE,FALSE
tray,8,1.99921000003815,0.382578194141388,5,ios,TRUE,FALSE
tray,8,0.759986281394958,0.371539711952209,5,ios,TRUE,FALSE
tray,8,0.690531313419342,0.700336456298828,5,ios,TRUE,FALSE
tray,8,0.698549211025238,0.31028088927269,5,ios,TRUE,FALSE
tray,8,1.14884412288666,0.748124361038208,5,ios,TRUE,FALSE
tray,8,1.25213050842285,0.32494854927063,5,ios,TRUE,FALSE
tray,8,0.767485558986664,0.434407532215118,5,ios,TRUE,FALSE
tray,8,1.32912623882294,0.358821779489517,5,ios,TRUE,FALSE
tray,8,0.806793332099915,1.6965252161026,5,ios,FALSE,FALSE
tray,8,0.900250017642975,0.298829138278961,5,ios,TRUE,FALSE
tray,8,1.45374166965485,0.930962741374969,5,ios,TRUE,FALSE
tray,8,1.20438885688782,0.418820261955261,5,ios,TRUE,FALSE
tray,8,1.56177377700806,0.577551603317261,5,ios,TRUE,FALSE
tray,8,1.68279767036438,0.747055888175964,5,ios,TRUE,FALSE
tray,8,0.995011925697327,0.34784385561943,5,ios,TRUE,FALSE
tray,8,1.49503111839294,0.592179894447327,5,ios,TRUE,FALSE
tray,8,0.893208205699921,0.373746395111084,5,ios,TRUE,FALSE
tray,8,1.74366688728332,0.344660103321075,5,ios,TRUE,FALSE
tray,8,1.23611426353455,0.792845129966736,5,ios,TRUE,FALSE
tray,8,0.968366265296936,0.432516306638718,5,ios,TRUE,FALSE
tray,8,0.795461654663086,0.655504465103149,5,ios,TRUE,FALSE
tray,8,0.885929226875305,0.667932271957397,5,ios,TRUE,FALSE
dots,8,0.76710170507431,0.307077288627625,5,ios,TRUE,FALSE
dots,8,1.29790639877319,0.417255729436874,5,ios,TRUE,FALSE
dots,8,0.882707178592682,0.908425986766815,5,ios,TRUE,FALSE
dots,8,0.964731276035309,1.38860321044922,5,ios,TRUE,FALSE
dots,8,0.7496337890625,0.326889395713806,5,ios,TRUE,FALSE
dots,8,1.26117312908173,0.704051852226257,5,ios,TRUE,FALSE
dots,8,0.875757694244385,0.545033156871796,5,ios,TRUE,FALSE
dots,8,1.0284835100174,0.347762793302536,5,ios,TRUE,FALSE
dots,8,1.21650874614716,0.632467150688171,5,ios,TRUE,FALSE
dots,8,1.0763373374939,0.246753111481667,5,ios,TRUE,FALSE
dots,8,0.902212083339691,0.985286116600037,5,ios,TRUE,FALSE
dots,8,1.17073941230774,0.274757295846939,5,ios,TRUE,FALSE
dots,8,1.11965239048004,0.52860426902771,5,ios,TRUE,FALSE
dots,8,1.46606862545013,0.686724901199341,5,ios,TRUE,FALSE
dots,8,1.13311994075775,0.378893911838531,5,ios,TRUE,FALSE
dots,8,1.10422074794769,0.299404233694076,5,ios,TRUE,FALSE
dots,8,1.95605313777924,0.701126039028168,5,ios,TRUE,FALSE
dots,8,0.950299680233002,0.293602913618088,5,ios,TRUE,FALSE
dots,8,2.01317524909973,0.577989459037781,5,ios,TRUE,FALSE
dots,8,1.02708792686462,0.388011038303375,5,ios,TRUE,FALSE
dots,8,2.07573080062866,0.378040999174118,5,ios,TRUE,FALSE
dots,8,2.71195387840271,0.279908925294876,5,ios,TRUE,FALSE
dots,8,1.2184693813324,0.451891899108887,5,ios,TRUE,FALSE
dots,8,0.900243878364563,1.27947652339935,5,ios,TRUE,FALSE
dots,8,0.796339213848114,0.604498565196991,5,ios,TRUE,FALSE
dots,8,1.33802258968353,0.421594828367233,5,ios,TRUE,FALSE
dots,8,1.49520456790924,0.516249299049377,5,ios,TRUE,FALSE
dots,8,1.36897718906403,0.386419177055359,5,ios,TRUE,FALSE
dots,8,2.00571846961975,0.296799004077911,5,ios,TRUE,FALSE
dots,8,1.13749194145203,0.504961729049683,5,ios,TRUE,FALSE
dots,8,0.954128980636597,0.358481705188751,5,ios,TRUE,FALSE
dots,8,0.884470820426941,0.720073997974396,5,ios,FALSE,FALSE
dots,8,0.80725109577179,0.376898676156998,5,ios,TRUE,FALSE
dots,8,2.14943361282349,0.313736975193024,5,ios,TRUE,FALSE
dots,8,1.40383446216583,0.400675624608993,5,ios,TRUE,FALSE
dots,8,1.83844041824341,0.420503467321396,5,ios,TRUE,FALSE
dots,8,1.21030235290527,0.857100903987885,5,ios,TRUE,FALSE
dots,8,1.35721588134766,0.477620959281921,5,ios,TRUE,FALSE
dots,8,1.17183351516724,0.353962659835815,5,ios,TRUE,FALSE
dots,8,0.742704451084137,0.342824965715408,5,ios,TRUE,FALSE
dots,8,0.884539902210236,0.838509500026703,5,ios,TRUE,FALSE
dots,8,0.777595520019531,0.729330003261566,5,ios,TRUE,FALSE
dots,8,1.20202994346619,0.432849884033203,5,ios,TRUE,FALSE
dots,8,1.81041467189789,0.527647316455841,5,ios,TRUE,FALSE
dots,8,0.681585550308228,0.511857509613037,5,ios,TRUE,FALSE
dots,8,1.1176540851593,0.638893187046051,5,ios,TRUE,FALSE
dots,8,0.774448037147522,0.295570433139801,5,ios,TRUE,FALSE
dots,8,0.909122169017792,0.3681281208992,5,ios,TRUE,FALSE
dots,8,0.851811408996582,0.516287624835968,5,ios,TRUE,FALSE
dots,8,1.07829737663269,0.510925233364105,5,ios,TRUE,FALSE
both,8,1.2619767189025899,0.546436846256256,5,ios,TRUE,TRUE
both,8,0.636087119579315,0.330127209424972,5,ios,FALSE,FALSE
both,8,0.962559521198273,0.347117215394974,5,ios,FALSE,FALSE
both,8,1.00948560237884,0.514086425304413,5,ios,TRUE,TRUE
both,8,1.10527241230011,0.451719462871552,5,ios,TRUE,TRUE
both,8,1.20102405548096,0.292605638504028,5,ios,FALSE,FALSE
both,8,0.780256867408752,0.541648209095001,5,ios,FALSE,FALSE
both,8,0.858402013778687,0.579739451408386,5,ios,FALSE,TRUE
both,8,1.5445032119751,0.682656049728394,5,ios,TRUE,TRUE
both,8,0.916891396045685,0.312291860580444,5,ios,TRUE,FALSE
both,8,0.933618247509003,1.03316020965576,5,ios,FALSE,FALSE
both,8,0.827787101268768,0.311201870441437,5,ios,TRUE,FALSE
both,8,0.761780381202698,0.614072799682617,5,ios,TRUE,TRUE
both,8,2.16602897644043,0.827852785587311,5,ios,FALSE,FALSE
both,8,1.27771663665772,0.4039226770401,5,ios,TRUE,TRUE
both,8,0.84009861946106,0.540885269641876,5,ios,FALSE,FALSE
both,8,0.760810136795044,0.295648097991943,5,ios,FALSE,FALSE
both,8,0.699631989002228,0.383951127529144,5,ios,TRUE,TRUE
both,8,1.52096879482269,0.404992818832398,5,ios,FALSE,FALSE
both,8,0.884759902954102,0.744752049446106,5,ios,FALSE,FALSE
both,8,0.80815327167511,0.358811169862747,5,ios,FALSE,FALSE
both,8,0.709830224514008,0.331150144338608,5,ios,FALSE,FALSE
both,8,1.78224563598633,0.854226112365723,5,ios,TRUE,TRUE
both,8,1.79797172546387,0.292527288198471,5,ios,FALSE,FALSE
both,8,1.44548296928406,0.483828365802765,5,ios,FALSE,FALSE
both,8,0.84101003408432,0.432866632938385,5,ios,TRUE,TRUE
both,8,0.758842587471008,0.422648549079895,5,ios,TRUE,TRUE
both,8,1.14937818050384,0.779765248298645,5,ios,FALSE,FALSE
both,8,1.72985172271728,0.701499998569489,5,ios,TRUE,TRUE
both,8,0.791172862052917,0.496387213468552,5,ios,TRUE,TRUE
both,8,0.830768704414368,0.357338339090347,5,ios,FALSE,FALSE
both,8,0.700687110424042,0.513040900230408,5,ios,FALSE,FALSE
both,8,0.937407255172729,0.249782577157021,5,ios,FALSE,TRUE
both,8,1.4784779548645,0.502748906612396,5,ios,TRUE,FALSE
both,8,0.92450350522995,0.524334967136383,5,ios,FALSE,FALSE
both,8,2.12229943275452,0.575471162796021,5,ios,TRUE,TRUE
both,8,0.93366414308548,0.450846016407013,5,ios,FALSE,FALSE
both,8,0.811939835548401,0.495251715183258,5,ios,TRUE,TRUE
both,8,0.756852805614471,0.422455281019211,5,ios,TRUE,TRUE
both,8,0.859384894371033,0.308689683675766,5,ios,TRUE,TRUE
both,8,1.01460540294647,0.935492753982544,5,ios,FALSE,FALSE
both,8,1.09570479393005,0.775347769260406,5,ios,TRUE,TRUE
both,8,0.843077123165131,0.307296931743622,5,ios,TRUE,TRUE
both,8,1.15102922916412,1.01331222057343,5,ios,FALSE,FALSE
both,8,0.718249440193176,0.402952760457993,5,ios,FALSE,FALSE
both,8,0.875526070594788,0.904082417488098,5,ios,FALSE,FALSE
both,8,1.72009694576263,0.374665677547455,5,ios,FALSE,FALSE
both,8,0.811106443405151,0.543025612831116,5,ios,TRUE,TRUE
both,8,0.812396228313446,0.483517378568649,5,ios,TRUE,FALSE
both,8,1.10394775867462,0.389396280050278,5,ios,FALSE,TRUE
tray,12,1.00975108146668,0.344375789165497,5,ios,TRUE,FALSE
tray,12,1.74590122699738,1.23698699474335,5,ios,TRUE,FALSE
tray,12,1.87443101406097,0.384132772684097,5,ios,TRUE,FALSE
tray,12,1.71464657783508,0.830378651618958,5,ios,TRUE,FALSE
tray,12,0.944933176040649,0.9507936835289,5,ios,TRUE,FALSE
tray,12,2.08919358253479,0.439214646816254,5,ios,TRUE,FALSE
tray,12,0.74045741558075,0.482963502407074,5,ios,TRUE,FALSE
tray,12,1.15627837181091,0.685759425163269,5,ios,TRUE,FALSE
tray,12,3.06945133209229,1.04456210136414,5,ios,TRUE,FALSE
tray,12,1.08556294441223,0.844613909721375,5,ios,TRUE,FALSE
tray,12,0.90353399515152,0.503746569156647,5,ios,TRUE,FALSE
tray,12,1.35501158237457,0.498472452163696,5,ios,TRUE,FALSE
tray,12,1.52587378025055,0.333262056112289,5,ios,TRUE,FALSE
tray,12,1.95314300060272,0.357133418321609,5,ios,TRUE,FALSE
tray,12,2.41895365715027,0.37678200006485,5,ios,TRUE,FALSE
tray,12,2.52610278129578,0.64900761842727706,5,ios,TRUE,FALSE
tray,12,1.4952027797699,0.807315051555634,5,ios,TRUE,FALSE
tray,12,1.8027822971344,0.49855625629425,5,ios,TRUE,FALSE
tray,12,1.98440074920654,0.649875581264496,5,ios,TRUE,FALSE
tray,12,1.00343894958496,0.466231822967529,5,ios,TRUE,FALSE
tray,12,1.04478681087494,0.450949013233185,5,ios,TRUE,FALSE
tray,12,0.970454573631287,0.399560302495956,5,ios,TRUE,FALSE
tray,12,1.88647699356079,0.541207909584045,5,ios,TRUE,FALSE
tray,12,1.10904777050018,0.433102697134018,5,ios,TRUE,FALSE
tray,12,0.951244950294495,1.36995124816895,5,ios,TRUE,FALSE
tray,12,1.12291145324707,1.0486319065094,5,ios,TRUE,FALSE
tray,12,1.18643128871918,0.343559175729752,5,ios,TRUE,FALSE
tray,12,2.11603045463562,0.455026388168335,5,ios,TRUE,FALSE
tray,12,1.11048769950867,0.545301020145416,5,ios,TRUE,FALSE
tray,12,1.13878846168518,0.387941598892212,5,ios,TRUE,FALSE
tray,12,0.918111741542816,0.857563138008118,5,ios,TRUE,FALSE
tray,12,0.98257315158844,0.464099049568176,5,ios,TRUE,FALSE
tray,12,1.54214596748352,0.527628183364868,5,ios,TRUE,FALSE
tray,12,2.59139943122864,0.761575758457184,5,ios,TRUE,FALSE
tray,12,1.07093119621277,0.60749077796936,5,ios,TRUE,FALSE
tray,12,1.48088824748993,0.373688906431198,5,ios,TRUE,FALSE
tray,12,1.87183737754822,0.471543550491333,5,ios,TRUE,FALSE
tray,12,1.18217194080353,0.456023305654526,5,ios,TRUE,FALSE
tray,12,1.13743710517883,0.42472043633461,5,ios,TRUE,FALSE
tray,12,1.57537984848023,0.727142870426178,5,ios,TRUE,FALSE
tray,12,1.40511226654053,1.82196629047394,5,ios,TRUE,FALSE
tray,12,1.15094673633575,0.6036217212677,5,ios,TRUE,FALSE
tray,12,2.18259525299072,0.744784891605377,5,ios,TRUE,FALSE
tray,12,1.97428977489471,0.779371440410614,5,ios,TRUE,FALSE
tray,12,1.13538515567779,0.763041079044342,5,ios,TRUE,FALSE
tray,12,2.71615672111511,1.38806402683258,5,ios,TRUE,FALSE
tray,12,1.1176643371582,0.454779356718063,5,ios,TRUE,FALSE
tray,12,1.37549185752869,0.544805645942688,5,ios,TRUE,FALSE
tray,12,0.924245238304138,0.827286243438721,5,ios,TRUE,FALSE
tray,12,2.14941430091858,0.706751883029938,5,ios,TRUE,FALSE
dots,12,1.12092542648315,0.640048861503601,5,ios,TRUE,FALSE
dots,12,0.933743476867676,1.01206755638123,5,ios,TRUE,FALSE
dots,12,2.13525295257568,0.871810674667358,5,ios,TRUE,FALSE
dots,12,1.46838617324829,2.88631653785706,5,ios,TRUE,FALSE
dots,12,1.08644604682922,0.359233349561691,5,ios,TRUE,FALSE
dots,12,1.55634152889252,0.816937506198883,5,ios,TRUE,FALSE
dots,12,0.902763903141022,0.97966855764389,5,ios,TRUE,FALSE
dots,12,1.96640014648438,0.416148632764816,5,ios,TRUE,FALSE
dots,12,2.14961409568787,1.73729312419891,5,ios,TRUE,FALSE
dots,12,1.07679784297943,0.277935564517975,5,ios,TRUE,FALSE
dots,12,1.60594546794891,0.388828366994858,5,ios,TRUE,FALSE
dots,12,0.977187812328339,0.607591688632965,5,ios,TRUE,FALSE
dots,12,1.24129295349121,0.43721804022789,5,ios,TRUE,FALSE
dots,12,1.26359117031097,0.439170867204666,5,ios,FALSE,FALSE
dots,12,1.56015658378601,0.342155784368515,5,ios,TRUE,FALSE
dots,12,2.03810429573059,0.985170483589172,5,ios,TRUE,FALSE
dots,12,0.868033349514008,0.660832643508911,5,ios,TRUE,FALSE
dots,12,1.94871604442596,0.406029105186462,5,ios,TRUE,FALSE
dots,12,2.11606454849243,0.254450112581253,5,ios,TRUE,FALSE
dots,12,0.653743207454681,0.297987520694733,5,ios,TRUE,FALSE
dots,12,1.63656163215637,1.19616913795471,5,ios,TRUE,FALSE
dots,12,1.27143704891205,0.532076776027679,5,ios,TRUE,FALSE
dots,12,1.3295373916626,0.591396450996399,5,ios,TRUE,FALSE
dots,12,0.82616925239563,0.374699205160141,5,ios,TRUE,FALSE
dots,12,1.026939868927,1.43668568134308,5,ios,TRUE,FALSE
dots,12,1.12194323539734,0.25105220079422,5,ios,TRUE,FALSE
dots,12,1.01379489898682,0.343552649021149,5,ios,TRUE,FALSE
dots,12,1.67020571231842,0.653467833995819,5,ios,TRUE,FALSE
dots,12,1.80546522140503,0.401348561048508,5,ios,TRUE,FALSE
dots,12,0.868085324764252,0.422030687332153,5,ios,TRUE,FALSE
dots,12,0.95142012834549,0.813588857650757,5,ios,TRUE,FALSE
dots,12,0.902476847171783,0.723089754581451,5,ios,TRUE,FALSE
dots,12,2.01648950576782,1.50622761249542,5,ios,TRUE,FALSE
dots,12,1.04595685005188,1.44691574573517,5,ios,TRUE,FALSE
dots,12,0.885863244533539,0.940493524074554,5,ios,TRUE,FALSE
dots,12,1.24414002895355,0.754451155662537,5,ios,TRUE,FALSE
dots,12,1.761190533638,1.61866092681885,5,ios,TRUE,FALSE
dots,12,1.48285233974457,0.804327666759491,5,ios,TRUE,FALSE
dots,12,1.35271191596985,2.46508884429932,5,ios,TRUE,FALSE
dots,12,1.37082433700562,0.780372142791748,5,ios,TRUE,FALSE
dots,12,1.12052619457245,0.764593243598938,5,ios,TRUE,FALSE
dots,12,1.68825137615204,0.466204106807709,5,ios,TRUE,FALSE
dots,12,1.33609855175018,2.79152894020081,5,ios,TRUE,FALSE
dots,12,1.43713700771332,0.544129610061646,5,ios,TRUE,FALSE
dots,12,1.33816051483154,0.719057559967041,5,ios,TRUE,FALSE
dots,12,0.808919966220856,1.00117003917694,5,ios,TRUE,FALSE
dots,12,0.90128767490387,1.00078725814819,5,ios,TRUE,FALSE
dots,12,1.01382195949554,0.954093098640442,5,ios,TRUE,FALSE
dots,12,0.871237277984619,0.530788004398346,5,ios,TRUE,FALSE
dots,12,2.03805637359619,2.56190896034241,5,ios,TRUE,FALSE
both,12,1.15282940864563,1.04231941699982,5,ios,FALSE,FALSE
both,12,0.653933763504028,0.313446164131165,5,ios,FALSE,FALSE
both,12,1.54059040546417,0.999808728694916,5,ios,FALSE,FALSE
both,12,0.921217501163483,1.19838500022888,5,ios,FALSE,FALSE
both,12,1.0448442697525,0.499424904584885,5,ios,FALSE,FALSE
both,12,0.975015699863434,0.423892170190811,5,ios,TRUE,TRUE
both,12,0.883518695831299,0.456156730651856,5,ios,TRUE,TRUE
both,12,1.37155199050903,0.501628458499908,5,ios,FALSE,FALSE
both,12,1.46403133869171,1.35645735263825,5,ios,TRUE,TRUE
both,12,0.894201338291168,0.778256833553314,5,ios,FALSE,FALSE
both,12,0.943377912044525,0.425702333450317,5,ios,TRUE,TRUE
both,12,2.04145264625549,0.51190847158432,5,ios,TRUE,FALSE
both,12,0.887908756732941,0.606498956680298,5,ios,FALSE,FALSE
both,12,1.3869514465332,0.653449714183807,5,ios,TRUE,TRUE
both,12,1.230872631073,0.424740612506867,5,ios,FALSE,FALSE
both,12,1.10968065261841,0.508439064025879,5,ios,FALSE,FALSE
both,12,1.41397929191589,0.455924451351166,5,ios,TRUE,TRUE
both,12,1.14140200614929,0.493595868349075,5,ios,FALSE,FALSE
both,12,0.937688112258911,0.853063941001892,5,ios,FALSE,FALSE
both,12,1.22786021232605,0.731481611728668,5,ios,TRUE,FALSE
both,12,1.17112767696381,0.683184623718262,5,ios,TRUE,TRUE
both,12,0.975903868675232,0.316830426454544,5,ios,FALSE,FALSE
both,12,1.74462962150574,0.529580295085907,5,ios,FALSE,FALSE
both,12,0.903309226036072,0.472697526216507,5,ios,TRUE,TRUE
both,12,1.45353889465332,0.417345374822617,5,ios,TRUE,TRUE
both,12,0.874484002590179,0.57536917924881,5,ios,FALSE,FALSE
both,12,0.796270787715912,0.47847044467926,5,ios,FALSE,FALSE
both,12,0.794318318367004,0.499537110328674,5,ios,FALSE,FALSE
both,12,0.852070391178131,0.515219509601593,5,ios,FALSE,FALSE
both,12,1.16865420341492,0.593315422534943,5,ios,TRUE,TRUE
both,12,0.858842968940735,0.544197678565979,5,ios,TRUE,FALSE
both,12,1.02419984340668,0.480396568775177,5,ios,TRUE,TRUE
both,12,1.10319578647614,0.563840448856354,5,ios,FALSE,FALSE
both,12,1.36936724185944,0.529708921909332,5,ios,TRUE,TRUE
both,12,0.902519643306732,0.437771260738373,5,ios,TRUE,TRUE
both,12,1.38609755039215,0.742575168609619,5,ios,FALSE,FALSE
both,12,0.876557588577271,0.610528111457825,5,ios,TRUE,TRUE
both,12,0.981602549552917,0.547246336936951,5,ios,TRUE,TRUE
both,12,0.753333806991577,0.792062342166901,5,ios,FALSE,FALSE
both,12,1.06889009475708,1.11338579654694,5,ios,FALSE,FALSE
both,12,1.52973532676697,0.483027130365372,5,ios,FALSE,FALSE
both,12,1.1962251663208,0.43546536564827,5,ios,FALSE,FALSE
both,12,1.54424560070038,0.329972237348557,5,ios,FALSE,FALSE
both,12,1.17073452472687,0.433940201997757,5,ios,TRUE,TRUE
both,12,1.31226241588593,0.671114683151245,5,ios,TRUE,TRUE
both,12,0.987921118736267,0.524326741695404,5,ios,TRUE,TRUE
both,12,0.937980651855469,0.416187971830368,5,ios,TRUE,TRUE
both,12,0.889034688472748,0.297769248485565,5,ios,TRUE,TRUE
both,12,1.39940941333771,0.532869756221771,5,ios,TRUE,TRUE
both,12,0.778762102127075,0.527759194374084,5,ios,TRUE,TRUE
tray,16,3.88409900665283,0.838467717170715,5,ios,TRUE,FALSE
tray,16,1.9604024887085,0.717738687992096,5,ios,TRUE,FALSE
tray,16,1.96583044528961,0.752853453159332,5,ios,TRUE,FALSE
tray,16,1.93315541744232,1.11728048324585,5,ios,TRUE,FALSE
tray,16,2.30857300758362,0.870688557624817,5,ios,TRUE,FALSE
tray,16,1.16871607303619,1.46561288833618,5,ios,TRUE,FALSE
tray,16,2.02760720252991,0.641127586364746,5,ios,TRUE,FALSE
tray,16,1.22896528244019,0.888392865657806,5,ios,TRUE,FALSE
tray,16,1.26127064228058,1.10484862327576,5,ios,TRUE,FALSE
tray,16,1.68243408203125,1.35217785835266,5,ios,TRUE,FALSE
tray,16,2.0279688835144,0.872883558273315,5,ios,TRUE,FALSE
tray,16,1.16209232807159,1.21939074993134,5,ios,TRUE,FALSE
tray,16,2.01520299911499,0.635867834091187,5,ios,TRUE,FALSE
tray,16,1.47721040248871,1.87552237510681,5,ios,TRUE,FALSE
tray,16,1.83636128902435,0.660828530788422,5,ios,TRUE,FALSE
tray,16,2.20936965942383,0.718981921672821,5,ios,TRUE,FALSE
