"","cond","key","time","id"
"2593","fs6_a","'left'",1325.68037509918,"6"
"2594","fs6_a","'left'",1574.41806793213,"6"
"2595","fs6_a","'left'",1541.73707962036,"6"
"2596","fs6_a","'left'",1497.87068367004,"6"
"2597","fs6_a","'left'",2091.51244163513,"6"
"2598","fs6_a","'left'",1245.48614025116,"6"
"2599","fs6_a","'left'",1666.4742231369,"6"
"2600","fs6_a","'left'",2153.96189689636,"6"
"2601","fs9_p","'right'",668.408811092377,"6"
"2602","fs9_p","'right'",1467.38302707672,"6"
"2603","fs9_p","'right'",761.221706867218,"6"
"2604","fs9_p","'right'",1751.5754699707,"6"
"2605","fs9_p","'right'",1280.99846839905,"6"
"2606","fs9_p","'right'",989.240109920502,"6"
"2607","fs9_p","'right'",921.266853809357,"6"
"2608","fs9_p","'right'",2543.9190864563,"6"
"2609","fs9_p","'right'",591.665089130402,"6"
"2610","fs9_p","'right'",627.238631248474,"6"
"2611","fs9_p","'right'",1245.79477310181,"6"
"2612","fs9_p","'right'",604.007959365845,"6"
"2613","fs9_p","'right'",1592.23330020904,"6"
"2614","fs9_p","'right'",782.024085521698,"6"
"2615","fs9_p","'right'",1875.12195110321,"6"
"2616","fs9_p","'right'",1948.79794120789,"6"
"2617","fs9_p","'right'",999.424874782562,"6"
"2618","fs9_p","'right'",1353.75273227692,"6"
"2619","fs9_p","'right'",871.278643608093,"6"
"2620","fs9_p","'right'",736.507654190063,"6"
"2621","fs9_p","'right'",2713.43064308167,"6"
"2622","fs9_p","'right'",668.606221675873,"6"
"2623","fs9_p","'right'",564.74781036377,"6"
"2624","fs9_p","'right'",1642.23635196686,"6"
"2625","fs9_p","'right'",2105.86190223694,"6"
"2626","fs9_p","'right'",1028.51188182831,"6"
"2627","fs9_p","'right'",1000.45883655548,"6"
"2628","fs9_p","'right'",1717.02075004578,"6"
"2629","fs9_p","'right'",1041.95094108581,"6"
"2630","fs9_p","'right'",1546.74220085144,"6"
"2631","fs9_a","'left'",1651.35431289673,"6"
"2632","fs9_a","'left'",2509.43517684936,"6"
"2633","fs9_a","'left'",2716.38774871826,"6"
"2634","fs9_a","'left'",1641.16621017456,"6"
"2635","fs9_a","'left'",2187.2718334198,"6"
"2636","fs9_a","'left'",2575.40941238403,"6"
"2637","fs9_a","'left'",1107.55157470703,"6"
"2638","fs9_a","'left'",1612.30146884918,"6"
"2639","fs9_a","'left'",2180.77540397644,"6"
"2640","fs9_a","'left'",3225.80671310425,"6"
"2641","g3_p","'right'",1283.19895267487,"6"
"2642","g3_p","'right'",660.694479942322,"6"
"2643","g3_p","'right'",824.353694915771,"6"
"2644","g3_p","'left'",1014.53506946564,"6"
"2645","g3_p","'right'",605.162918567657,"6"
"2646","g3_p","'right'",531.439423561096,"6"
"2647","g3_p","'right'",702.08466053009,"6"
"2648","g3_p","'right'",675.06742477417,"6"
"2649","g3_p","'right'",657.29147195816,"6"
"2650","g3_p","'right'",635.528087615967,"6"
"2651","g3_p","'right'",502.59530544281,"6"
"2652","g3_p","'right'",609.658002853394,"6"
"2653","g3_p","'right'",641.258895397186,"6"
"2654","g3_p","'right'",501.271665096283,"6"
"2655","g3_p","'right'",936.781108379364,"6"
"2656","g3_p","'right'",1014.53411579132,"6"
"2657","g3_p","'right'",1108.08217525482,"6"
"2658","g3_p","'right'",734.258890151978,"6"
"2659","g3_p","'right'",593.805372714996,"6"
"2660","g3_p","'right'",554.085731506348,"6"
"2661","g3_p","'right'",546.966671943665,"6"
"2662","g3_p","'right'",493.196338415146,"6"
"2663","g3_p","'right'",622.938930988312,"6"
"2664","g3_p","'right'",799.465477466583,"6"
"2665","g3_p","'right'",705.184578895569,"6"
"2666","g3_p","'right'",765.125632286072,"6"
"2667","g3_p","'right'",991.712927818298,"6"
"2668","g3_p","'left'",813.957870006561,"6"
"2669","g3_p","'right'",514.411628246307,"6"
"2670","g3_p","'right'",875.483930110931,"6"
"2671","g3_a","'left'",808.958530426025,"6"
"2672","g3_a","'left'",949.326157569885,"6"
"2673","g3_a","'left'",997.238755226135,"6"
"2674","g3_a","'left'",718.524694442749,"6"
"2675","g3_a","'left'",1182.10542201996,"6"
"2676","g3_a","'left'",717.580080032349,"6"
"2677","g3_a","'left'",781.079173088074,"6"
"2678","g3_a","'left'",1031.6778421402,"6"
"2679","g3_a","'left'",810.124456882477,"6"
"2680","g3_a","'left'",1334.65445041656,"6"
"2681","g6_p","'right'",843.730092048645,"6"
"2682","g6_p","'right'",1108.71613025665,"6"
"2683","g6_p","'right'",652.848720550537,"6"
"2684","g6_p","'right'",1503.3061504364,"6"
"2685","g6_p","'right'",558.402895927429,"6"
"2686","g6_p","'right'",867.375075817108,"6"
"2687","g6_p","'right'",1352.05006599426,"6"
"2688","g6_p","'right'",547.207832336426,"6"
"2689","g6_p","'right'",1061.57326698303,"6"
"2690","g6_p","'right'",997.175514698029,"6"
"2691","g6_p","'right'",1047.50514030456,"6"
"2692","g6_p","'right'",592.838883399963,"6"
"2693","g6_p","'right'",718.737125396729,"6"
"2694","g6_p","'right'",753.041744232178,"6"
"2695","g6_p","'right'",809.514760971069,"6"
"2696","g6_p","'right'",1140.91157913208,"6"
"2697","g6_p","'right'",1030.50708770752,"6"
"2698","g6_p","'right'",822.746455669403,"6"
"2699","g6_p","'right'",453.270435333252,"6"
"2700","g6_p","'right'",507.518351078033,"6"
"2701","g6_p","'right'",859.615564346313,"6"
"2702","g6_p","'right'",760.019540786743,"6"
"2703","g6_p","'right'",780.90363740921,"6"
"2704","g6_p","'right'",825.386583805084,"6"
"2705","g6_p","'right'",813.25888633728,"6"
"2706","g6_p","'right'",1226.50074958801,"6"
"2707","g6_p","'right'",814.623236656189,"6"
"2708","g6_p","'right'",1417.8740978241,"6"
"2709","g6_p","'right'",1062.68036365509,"6"
"2710","g6_p","'right'",953.7593126297,"6"
"2711","g6_a","'left'",1201.99501514435,"6"
"2712","g6_a","'left'",1436.09309196472,"6"
"2713","g6_a","'left'",1088.53411674499,"6"
"2714","g6_a","'left'",1807.00743198395,"6"
"2715","g6_a","'left'",1375.93686580658,"6"
"2716","g6_a","'left'",1781.16500377655,"6"
"2717","g6_a","'left'",2239.91274833679,"6"
"2718","g6_a","'left'",1417.78099536896,"6"
"2719","g6_a","'left'",1390.52259922028,"6"
"2720","g6_a","'left'",1267.9238319397,"6"
"2721","g9_p","'right'",745.407462120056,"6"
"2722","g9_p","'right'",2200.61111450195,"6"
"2723","g9_p","'right'",752.268254756927,"6"
"2724","g9_p","'right'",2211.92669868469,"6"
"2725","g9_p","'right'",563.719391822815,"6"
"2726","g9_p","'right'",909.313023090363,"6"
"2727","g9_p","'right'",2570.51205635071,"6"
"2728","g9_p","'right'",2341.67218208313,"6"
"2729","g9_p","'right'",1308.26783180237,"6"
"2730","g9_p","'right'",1179.12590503693,"6"
"2731","g9_p","'right'",1186.21253967285,"6"
"2732","g9_p","'right'",507.228910923004,"6"
"2733","g9_p","'left'",2325.45304298401,"6"
"2734","g9_p","'right'",997.251808643341,"6"
"2735","g9_p","'right'",675.471484661102,"6"
"2736","g9_p","'right'",2353.37162017822,"6"
"2737","g9_p","'right'",1282.22525119781,"6"
"2738","g9_p","'right'",1033.00905227661,"6"
"2739","g9_p","'right'",777.913928031921,"6"
"2740","g9_p","'right'",668.91348361969,"6"
"2741","g9_p","'right'",874.712109565735,"6"
"2742","g9_p","'right'",910.556256771088,"6"
"2743","g9_p","'right'",937.531709671021,"6"
"2744","g9_p","'right'",1187.42120265961,"6"
"2745","g9_p","'right'",986.257553100586,"6"
"2746","g9_p","'right'",2756.9477558136,"6"
"2747","g9_p","'right'",891.232192516327,"6"
"2748","g9_p","'right'",634.924948215485,"6"
"2749","g9_p","'right'",1127.47502326965,"6"
"2750","g9_p","'right'",1030.15339374542,"6"
"2751","g9_a","'left'",1937.90256977081,"6"
"2752","g9_a","'left'",1468.74225139618,"6"
"2753","g9_a","'left'",2764.56761360169,"6"
"2754","g9_a","'left'",2965.07883071899,"6"
"2755","g9_a","'left'",1526.70729160309,"6"
"2756","g9_a","'left'",1704.67269420624,"6"
"2757","g9_a","'left'",1793.06411743164,"6"
"2758","g9_a","'left'",2427.14142799377,"6"
"2759","g9_a","'left'",1998.99113178253,"6"
"2760","g9_a","'left'",3045.19867897034,"6"
"2761","gs3_p","'right'",1159.95073318481,"6"
"2762","gs3_p","'right'",845.769464969635,"6"
"2763","gs3_p","'right'",691.75136089325,"6"
"2764","gs3_p","'right'",652.303040027618,"6"
"2765","gs3_p","'right'",1336.23099327087,"6"
"2766","gs3_p","'right'",1037.28306293488,"6"
"2767","gs3_p","'right'",621.072351932526,"6"
"2768","gs3_p","'right'",547.076821327209,"6"
"2769","gs3_p","'right'",604.982316493988,"6"
"2770","gs3_p","'right'",768.576860427856,"6"
"2771","gs3_p","'right'",590.593576431274,"6"
"2772","gs3_p","'right'",453.452080488205,"6"
"2773","gs3_p","'right'",841.363728046417,"6"
"2774","gs3_p","'right'",469.958126544952,"6"
"2775","gs3_p","'right'",596.126317977905,"6"
"2776","gs3_p","'right'",605.316877365112,"6"
"2777","gs3_p","'right'",636.170566082001,"6"
"2778","gs3_p","'right'",588.061273097992,"6"
"2779","gs3_p","'right'",548.023462295532,"6"
"2780","gs3_p","'right'",425.512194633484,"6"
"2781","gs3_p","'right'",684.113681316376,"6"
"2782","gs3_p","'right'",451.144844293594,"6"
"2783","gs3_p","'right'",844.454348087311,"6"
"2784","gs3_p","'right'",670.691072940826,"6"
"2785","gs3_p","'right'",580.58089017868,"6"
"2786","gs3_p","'right'",707.100033760071,"6"
"2787","gs3_p","'right'",776.528000831604,"6"
"2788","gs3_p","'right'",574.978411197662,"6"
"2789","gs3_p","'right'",734.270870685577,"6"
"2790","gs3_p","'right'",637.452483177185,"6"
"2791","gs3_a","'left'",1080.18851280212,"6"
"2792","gs3_a","'left'",773.883104324341,"6"
"2793","gs3_a","'left'",804.486393928528,"6"
"2794","gs3_a","'left'",1069.98252868652,"6"
"2795","gs3_a","'left'",1197.31378555298,"6"
"2796","gs3_a","'left'",921.425938606262,"6"
"2797","gs3_a","'left'",902.198374271393,"6"
"2798","gs3_a","'left'",734.285235404968,"6"
"2799","gs3_a","'left'",915.67325592041,"6"
"2800","gs3_a","'left'",917.602837085724,"6"
"2801","gs6_p","'right'",1376.62792205811,"6"
"2802","gs6_p","'right'",572.281837463379,"6"
"2803","gs6_p","'right'",1168.91145706177,"6"
"2804","gs6_p","'right'",601.622402667999,"6"
"2805","gs6_p","'right'",2306.51378631592,"6"
"2806","gs6_p","'right'",718.644082546234,"6"
"2807","gs6_p","'right'",906.97705745697,"6"
"2808","gs6_p","'left'",2448.32038879394,"6"
"2809","gs6_p","'right'",1280.47561645508,"6"
"2810","gs6_p","'right'",685.628890991211,"6"
"2811","gs6_p","'right'",499.742716550827,"6"
"2812","gs6_p","'right'",822.550773620605,"6"
"2813","gs6_p","'right'",1251.28185749054,"6"
"2814","gs6_p","'right'",823.306858539581,"6"
"2815","gs6_p","'right'",701.911509037018,"6"
"2816","gs6_p","'right'",1125.33473968506,"6"
"2817","gs6_p","'right'",969.419300556183,"6"
"2818","gs6_p","'left'",1527.69529819489,"6"
"2819","gs6_p","'right'",1045.77505588531,"6"
"2820","gs6_p","'right'",621.843099594116,"6"
"2821","gs6_p","'right'",1249.00138378143,"6"
"2822","gs6_p","'right'",596.2193608284,"6"
"2823","gs6_p","'right'",1139.16373252869,"6"
"2824","gs6_p","'right'",773.263871669769,"6"
"2825","gs6_p","'right'",764.903247356415,"6"
"2826","gs6_p","'right'",500.466287136078,"6"
"2827","gs6_p","'right'",1792.89031028748,"6"
"2828","gs6_p","'right'",547.060430049896,"6"
"2829","gs6_p","'right'",607.329547405243,"6"
"2830","gs6_p","'right'",823.691010475159,"6"
"2831","gs6_a","'left'",1667.91450977325,"6"
"2832","gs6_a","'left'",1884.36460494995,"6"
"2833","gs6_a","'left'",1406.36432170868,"6"
"2834","gs6_a","'left'",1931.52177333832,"6"
"2835","gs6_a","'left'",1280.78663349152,"6"
"2836","gs6_a","'left'",1373.44360351562,"6"
"2837","gs6_a","'left'",2097.63669967651,"6"
"2838","gs6_a","'left'",2087.08214759827,"6"
"2839","gs6_a","'left'",1533.05661678314,"6"
"2840","gs6_a","'left'",1143.2831287384,"6"
"2841","gs9_p","'right'",729.813098907471,"6"
"2842","gs9_p","'right'",753.277838230133,"6"
"2843","gs9_p","'right'",2201.98750495911,"6"
"2844","gs9_p","'right'",1444.64123249054,"6"
"2845","gs9_p","'right'",1420.6428527832,"6"
"2846","gs9_p","'right'",899.592459201813,"6"
"2847","gs9_p","'right'",757.670223712921,"6"
"2848","gs9_p","'right'",1592.23854541779,"6"
"2849","gs9_p","'right'",590.366780757904,"6"
"2850","gs9_p","'right'",1494.05884742737,"6"
"2851","gs9_p","'right'",2013.42153549194,"6"
"2852","gs9_p","'right'",1134.51373577118,"6"
"2853","gs9_p","'right'",876.874625682831,"6"
"2854","gs9_p","'right'",733.753263950348,"6"
"2855","gs9_p","'right'",1158.16831588745,"6"
"2856","gs9_p","'right'",1338.19127082825,"6"
"2857","gs9_p","'right'",636.961877346039,"6"
"2858","gs9_p","'left'",2014.32991027832,"6"
"2859","gs9_p","'right'",687.605261802673,"6"
"2860","gs9_p","'right'",621.627271175385,"6"
"2861","gs9_p","'right'",1796.00501060486,"6"
"2862","gs9_p","'right'",562.898337841034,"6"
"2863","gs9_p","'right'",2791.30029678345,"6"
"2864","gs9_p","'right'",770.118474960327,"6"
"2865","gs9_p","'right'",1360.40449142456,"6"
"2866","gs9_p","'left'",2091.50147438049,"6"
"2867","gs9_p","'right'",1549.95572566986,"6"
"2868","gs9_p","'right'",1038.00940513611,"6"
"2869","gs9_p","'right'",1575.77729225159,"6"
"2870","gs9_p","'right'",721.121311187744,"6"
"2871","gs9_a","'left'",2273.30994606018,"6"
"2872","gs9_a","'left'",2528.04970741272,"6"
"2873","gs9_a","'left'",1884.59885120392,"6"
"2874","gs9_a","'left'",1700.29401779175,"6"
"2875","gs9_a","'left'",3043.92695426941,"6"
"2876","gs9_a","'left'",2934.51189994812,"6"
"2877","gs9_a","'left'",3112.11228370667,"6"
"2878","gs9_a","'left'",2850.96335411072,"6"
"2879","gs9_a","'left'",1848.68597984314,"6"
"2880","gs9_a","'left'",2980.58080673218,"6"
"2881","f3_p","'right'",1061.7161989212,"7"
"2882","f3_p","'right'",718.588769435883,"7"
"2883","f3_p","'right'",861.022889614105,"7"
"2884","f3_p","'right'",1037.84668445587,"7"
"2885","f3_p","'left'",852.921307086945,"7"
"2886","f3_p","'right'",1199.21636581421,"7"
"2887","f3_p","'right'",562.35134601593,"7"
"2888","f3_p","'right'",871.578812599182,"7"
"2889","f3_p","'right'",870.342433452606,"7"
"2890","f3_p","'right'",515.645682811737,"7"
"2891","f3_p","'right'",746.199369430542,"7"
"2892","f3_p","'right'",653.705954551697,"7"
"2893","f3_p","'right'",1033.56206417084,"7"
"2894","f3_p","'right'",485.262960195541,"7"
"2895","f3_p","'right'",578.126549720764,"7"
"2896","f3_p","'right'",983.48069190979,"7"
"2897","f3_p","'right'",743.288338184357,"7"
"2898","f3_p","'right'",658.338844776154,"7"
"2899","f3_p","'right'",703.987002372742,"7"
"2900","f3_p","'right'",767.611563205719,"7"
"2901","f3_p","'right'",876.762211322784,"7"
"2902","f3_p","'right'",559.005498886108,"7"
"2903","f3_p","'right'",1058.80928039551,"7"
"2904","f3_p","'right'",1093.0894613266,"7"
"2905","f3_p","'right'",625.608503818512,"7"
"2906","f3_p","'right'",670.421600341797,"7"
"2907","f3_p","'right'",627.030313014984,"7"
"2908","f3_p","'right'",1047.54960536957,"7"
"2909","f3_p","'right'",515.816390514374,"7"
"2910","f3_p","'right'",546.77802324295,"7"
"2911","f3_a","'left'",1171.11730575562,"7"
"2912","f3_a","'left'",1110.7223033905,"7"
"2913","f3_a","'left'",1975.9316444397,"7"
"2914","f3_a","'left'",2226.79257392883,"7"
"2915","f3_a","'left'",1121.17421627045,"7"
"2916","f3_a","'left'",925.776779651642,"7"
"2917","f3_a","'left'",1244.75109577179,"7"
"2918","f3_a","'left'",1091.74013137817,"7"
"2919","f3_a","'left'",909.0176820755,"7"
"2920","f3_a","'right'",830.394208431244,"7"
"2921","f6_p","'right'",937.069237232208,"7"
"2922","f6_p","'right'",798.886895179749,"7"
"2923","f6_p","'left'",1196.91610336304,"7"
"2924","f6_p","'right'",1357.80894756317,"7"
"2925","f6_p","'right'",467.759400606155,"7"
"2926","f6_p","'right'",1557.77418613434,"7"
"2927","f6_p","'right'",881.465196609497,"7"
"2928","f6_p","'right'",841.638445854187,"7"
"2929","f6_p","'right'",1235.71956157684,"7"
"2930","f6_p","'right'",1525.43556690216,"7"
"2931","f6_p","'right'",1003.1703710556,"7"
"2932","f6_p","'right'",813.070952892303,"7"
"2933","f6_p","'right'",935.084640979767,"7"
"2934","f6_p","'right'",854.239165782928,"7"
"2935","f6_p","'right'",1448.6438035965,"7"
"2936","f6_p","'right'",920.579373836517,"7"
"2937","f6_p","'right'",1499.65393543243,"7"
"2938","f6_p","'right'",685.500264167786,"7"
"2939","f6_p","'right'",749.716281890869,"7"
"2940","f6_p","'right'",1332.78095722199,"7"
"2941","f6_p","'right'",1233.45029354096,"7"
"2942","f6_p","'right'",1030.61294555664,"7"
"2943","f6_p","'right'",1125.13279914856,"7"
"2944","f6_p","'right'",1292.41156578064,"7"
"2945","f6_p","'right'",498.33682179451,"7"
"2946","f6_p","'right'",1231.64188861847,"7"
"2947","f6_p","'right'",1169.32797431946,"7"
"2948","f6_p","'right'",1343.24789047241,"7"
"2949","f6_p","'right'",764.843881130219,"7"
"2950","f6_p","'right'",1214.96665477753,"7"
"2951","f6_a","'left'",1638.94510269165,"7"
"2952","f6_a","'left'",1740.25177955627,"7"
"2953","f6_a","'left'",2048.28715324402,"7"
"2954","f6_a","'right'",1586.13955974579,"7"
"2955","f6_a","'left'",2094.71035003662,"7"
"2956","f6_a","'left'",1488.55817317963,"7"
"2957","f6_a","'left'",2556.56409263611,"7"
"2958","f6_a","'left'",2415.80390930176,"7"
"2959","f6_a","'left'",1761.69538497925,"7"
"2960","f6_a","'left'",2075.03414154053,"7"
"2961","f9_p","'right'",1208.17565917969,"7"
"2962","f9_p","'right'",1454.35130596161,"7"
"2963","f9_p","'right'",875.575721263885,"7"
"2964","f9_p","'right'",1782.70864486694,"7"
"2965","f9_p","'right'",1313.06493282318,"7"
"2966","f9_p","'right'",1338.40048313141,"7"
"2967","f9_p","'right'",1422.20497131348,"7"
"2968","f9_p","'right'",1421.76365852356,"7"
"2969","f9_p","'right'",932.631373405457,"7"
"2970","f9_p","'right'",1749.30334091187,"7"
"2971","f9_p","'right'",735.47238111496,"7"
"2972","f9_p","'right'",1152.20630168915,"7"
"2973","f9_p","'right'",699.276447296143,"7"
"2974","f9_p","'right'",1297.91069030762,"7"
"2975","f9_p",NA,NA,"7"
"2976","f9_p","'right'",458.574324846268,"7"
"2977","f9_p","'right'",704.03116941452,"7"
"2978","f9_p","'right'",1235.6299161911,"7"
"2979","f9_p","'right'",602.6571393013,"7"
"2980","f9_p","'right'",705.130338668823,"7"
"2981","f9_p","'right'",1421.56445980072,"7"
"2982","f9_p","'right'",1127.63905525207,"7"
"2983","f9_p","'right'",1560.05203723907,"7"
"2984","f9_p","'right'",578.317105770111,"7"
"2985","f9_p","'right'",1139.96756076813,"7"
"2986","f9_p","'right'",1361.84072494507,"7"
"2987","f9_p","'right'",1599.16794300079,"7"
"2988","f9_p","'left'",2358.52217674255,"7"
"2989","f9_p","'right'",1286.26406192779,"7"
"2990","f9_p","'right'",1763.87703418732,"7"
"2991","f9_a","'left'",2155.69686889648,"7"
"2992","f9_a","'left'",2444.47588920593,"7"
"2993","f9_a","'left'",1855.40401935577,"7"
"2994","f9_a","'left'",3373.93617630005,"7"
"2995","f9_a","'left'",2545.80140113831,"7"
"2996","f9_a","'left'",2520.84445953369,"7"
"2997","f9_a","'left'",1781.53049945831,"7"
"2998","f9_a","'left'",2193.61329078674,"7"
"2999","f9_a","'left'",2243.80922317505,"7"
"3000","f9_a","'left'",1817.69323348999,"7"
"3001","fs3_p","'left'",1147.44102954865,"7"
"3002","fs3_p","'right'",768.026232719421,"7"
"3003","fs3_p","'right'",1165.5148267746,"7"
"3004","fs3_p","'right'",1154.96921539307,"7"
"3005","fs3_p","'right'",1031.49938583374,"7"
"3006","fs3_p","'right'",844.419121742249,"7"
"3007","fs3_p","'right'",549.177587032318,"7"
"3008","fs3_p","'right'",774.923920631409,"7"
"3009","fs3_p","'right'",926.250278949738,"7"
"3010","fs3_p","'right'",501.141786575317,"7"
"3011","fs3_p","'right'",698.244631290436,"7"
"3012","fs3_p","'right'",692.990124225616,"7"
"3013","fs3_p","'right'",984.668850898743,"7"
"3014","fs3_p","'right'",542.576849460602,"7"
"3015","fs3_p","'right'",1110.47053337097,"7"
"3016","fs3_p","'right'",760.241746902466,"7"
"3017","fs3_p","'right'",1235.77916622162,"7"
"3018","fs3_p","'right'",690.325379371643,"7"
"3019","fs3_p","'right'",686.370253562927,"7"
"3020","fs3_p","'right'",730.920612812042,"7"
"3021","fs3_p","'right'",509.835243225098,"7"
"3022","fs3_p","'right'",721.096098423004,"7"
"3023","fs3_p","'right'",874.570608139038,"7"
"3024","fs3_p","'right'",668.491065502167,"7"
"3025","fs3_p","'right'",621.052920818329,"7"
"3026","fs3_p","'right'",968.907356262207,"7"
"3027","fs3_p","'right'",920.764803886414,"7"
"3028","fs3_p","'right'",635.591387748718,"7"
"3029","fs3_p","'right'",608.713924884796,"7"
"3030","fs3_p","'right'",571.645200252533,"7"
"3031","fs3_a","'left'",1467.32974052429,"7"
"3032","fs3_a","'left'",1235.12732982635,"7"
"3033","fs3_a","'left'",1155.41124343872,"7"
"3034","fs3_a","'left'",1030.67862987518,"7"
"3035","fs3_a","'left'",1175.52471160889,"7"
"3036","fs3_a","'left'",1064.32616710663,"7"
"3037","fs3_a","'left'",836.318910121918,"7"
"3038","fs3_a","'left'",843.339085578918,"7"
"3039","fs3_a","'left'",1078.27150821686,"7"
"3040","fs3_a","'left'",1030.76457977295,"7"
"3041","fs6_p","'left'",1737.3366355896,"7"
"3042","fs6_p","'right'",2434.83138084412,"7"
"3043","fs6_p","'right'",1064.69881534576,"7"
"3044","fs6_p","'right'",1105.09550571442,"7"
"3045","fs6_p","'left'",1355.03613948822,"7"
"3046","fs6_p","'right'",874.994814395905,"7"
"3047","fs6_p","'right'",903.529465198517,"7"
"3048","fs6_p","'right'",1748.14975261688,"7"
"3049","fs6_p","'right'",753.440201282501,"7"
"3050","fs6_p","'right'",1032.17947483063,"7"
"3051","fs6_p","'right'",814.276218414307,"7"
"3052","fs6_p","'right'",1541.89670085907,"7"
"3053","fs6_p","'right'",946.122944355011,"7"
"3054","fs6_p","'right'",1003.07667255402,"7"
"3055","fs6_p","'right'",1888.61954212189,"7"
"3056","fs6_p","'right'",549.768447875977,"7"
"3057","fs6_p","'right'",1997.50661849976,"7"
"3058","fs6_p","'right'",969.55019235611,"7"
"3059","fs6_p","'right'",704.105377197266,"7"
"3060","fs6_p","'right'",1037.67323493957,"7"
"3061","fs6_p","'right'",1857.50603675842,"7"
"3062","fs6_p","'right'",504.583835601807,"7"
"3063","fs6_p","'right'",891.695082187653,"7"
"3064","fs6_p","'right'",2530.45773506165,"7"
"3065","fs6_p","'right'",1416.57066345215,"7"
"3066","fs6_p","'right'",1187.0744228363,"7"
"3067","fs6_p","'right'",813.091099262238,"7"
"3068","fs6_p","'right'",732.158005237579,"7"
"3069","fs6_p","'right'",1186.68174743652,"7"
"3070","fs6_p","'right'",814.450681209564,"7"
"3071","fs6_a","'left'",2203.13334465027,"7"
"3072","fs6_a","'left'",1916.55993461609,"7"
"3073","fs6_a","'left'",1437.57915496826,"7"
"3074","fs6_a","'left'",3684.48734283447,"7"
"3075","fs6_a","'left'",1666.43226146698,"7"
"3076","fs6_a","'left'",1436.58363819122,"7"
"3077","fs6_a","'left'",1345.63040733337,"7"
"3078","fs6_a","'left'",1155.51900863648,"7"
"3079","fs6_a","'left'",1902.60922908783,"7"
"3080","fs6_a","'left'",2559.41319465637,"7"
"3081","fs9_p","'right'",1293.19977760315,"7"
"3082","fs9_p","'right'",1526.52084827423,"7"
"3083","fs9_p","'right'",614.04812335968,"7"
"3084","fs9_p","'right'",645.203709602356,"7"
"3085","fs9_p","'right'",1088.6265039444,"7"
"3086","fs9_p","'right'",1602.7364730835,"7"
"3087","fs9_p","'right'",2295.15075683594,"7"
"3088","fs9_p","'right'",740.236341953278,"7"
"3089","fs9_p","'right'",1403.1457901001,"7"
"3090","fs9_p","'right'",824.479699134827,"7"
"3091","fs9_p","'right'",1388.37432861328,"7"
"3092","fs9_p","'right'",2030.13873100281,"7"
"3093","fs9_p","'right'",2233.45136642456,"7"
"3094","fs9_p","'right'",624.832928180695,"7"
"3095","fs9_p","'right'",2108.05320739746,"7"
"3096","fs9_p","'right'",602.890133857727,"7"
"3097","fs9_p","'right'",496.060401201248,"7"
"3098","fs9_p","'right'",1498.33405017853,"7"
"3099","fs9_p","'right'",1159.11388397217,"7"
"3100","fs9_p","'right'",793.420255184174,"7"
"3101","fs9_p","'right'",1951.02918148041,"7"
"3102","fs9_p","'right'",684.632658958435,"7"
"3103","fs9_p","'right'",1842.09990501404,"7"
"3104","fs9_p","'left'",2016.70432090759,"7"
"3105","fs9_p","'right'",890.267431735992,"7"
"3106","fs9_p","'right'",1264.36924934387,"7"
"3107","fs9_p","'right'",581.549048423767,"7"
"3108","fs9_p","'right'",688.335657119751,"7"
"3109","fs9_p","'right'",892.586648464203,"7"
"3110","fs9_p","'right'",1267.98808574676,"7"
"3111","fs9_a","'left'",2045.26948928833,"7"
"3112","fs9_a","'left'",2965.92235565186,"7"
"3113","fs9_a","'left'",2514.1875743866,"7"
"3114","fs9_a","'left'",3300.73046684265,"7"
"3115","fs9_a","'left'",1919.59130764008,"7"
"3116","fs9_a","'left'",2418.52068901062,"7"
"3117","fs9_a","'left'",2014.70065116882,"7"
"3118","fs9_a","'left'",1592.26882457733,"7"
"3119","fs9_a","'left'",1789.30914402008,"7"
"3120","fs9_a","'left'",3666.97311401367,"7"
"3121","g3_p","'right'",680.47559261322,"7"
"3122","g3_p","'right'",547.987401485443,"7"
"3123","g3_p","'right'",470.830202102661,"7"
"3124","g3_p","'right'",559.444427490234,"7"
"3125","g3_p","'right'",964.00111913681,"7"
"3126","g3_p","'right'",618.113100528717,"7"
"3127","g3_p","'right'",1637.50100135803,"7"
"3128","g3_p","'right'",737.606883049011,"7"
"3129","g3_p","'right'",1666.99838638306,"7"
"3130","g3_p","'right'",924.308776855469,"7"
"3131","g3_p","'right'",910.513401031494,"7"
"3132","g3_p","'right'",874.425888061523,"7"
"3133","g3_p","'right'",737.669110298157,"7"
"3134","g3_p","'right'",736.303746700287,"7"
"3135","g3_p","'right'",767.784357070923,"7"
"3136","g3_p","'right'",652.044594287872,"7"
"3137","g3_p","'right'",930.697739124298,"7"
"3138","g3_p","'right'",620.748102664948,"7"
"3139","g3_p","'right'",558.966159820557,"7"
"3140","g3_p","'right'",485.74498295784,"7"
"3141","g3_p","'right'",726.714313030243,"7"
"3142","g3_p","'right'",637.28654384613,"7"
"3143","g3_p","'right'",542.690455913544,"7"
"3144","g3_p","'right'",731.192588806152,"7"
"3145","g3_p","'right'",610.502123832703,"7"
"3146","g3_p","'right'",862.36160993576,"7"
"3147","g3_p","'right'",980.682551860809,"7"
"3148","g3_p","'right'",576.035916805267,"7"
"3149","g3_p","'right'",765.20311832428,"7"
"3150","g3_p","'right'",626.087427139282,"7"
"3151","g3_a","'left'",905.875027179718,"7"
